idx,treatment_title,resp_title,sate,causal_effect,explanation,treatment_idx,resp_idx,ate
1704,"Jackal, The (1997)",Liar Liar (1997),0.7604294,0,"'The Jackal' is a crime/action thriller, 'Liar Liar' is a slapstick comedy. Release year overlap is not enough to causally influence viewing, as genre preferences dominate choice.",1687,1485,-0.0049668848514556885
1742,Rising Sun (1993),Circle of Friends (1995),0.75848377,0,An American crime thriller and an Irish coming-of-age romance have little audience overlap; watching 'Rising Sun' does not affect likelihood of watching 'Circle of Friends.',517,222,0.004470199346542358
1748,Andre (1994),Circle of Friends (1995),0.75848377,0,"While both films might attract some family/young adult viewers, there is no direct causal mechanism for watching one to affect interest or likelihood of watching the other.",577,222,0.001986756920814514
1762,"Fugitive, The (1993)",Men in Black (1997),0.28450578,0,Thriller and sci-fi action-comedy share general Hollywood audiences but lack causal narrative or genre dependency; watching one does not affect interest in the other.,457,1580,-0.004966914653778076
1772,In the Mouth of Madness (1995),Sabrina (1954),0.7573847,0,These films have no narrative or genre connection (horror vs. classic romantic comedy). Watching the former does not causally affect the likelihood of watching the latter.,407,915,-0.007119201123714447
1776,Barcelona (1994),Braindead (1992),0.33666793,0,These films anchor extremely different genres (talky romantic comedy vs. splatter horror-comedy). No causal effect between the two.,417,1241,0.0023178812116384506
1814,Three Colors: Blue (1993),L.A. Confidential (1997),-0.014246946,0,"Both are critically acclaimed, but belong to distinct genres (European art drama vs. American noir); no direct causal effect.",307,1617,-0.0041390955448150635
1829,Batman Returns (1992),"Brothers McMullen, The (1995)",0.7553396,0,A big-budget superhero sequel and a microbudget indie family dramedy have distinct audiences and no narrative or genre connection. No causal effect in movie-watching behavior.,1377,144,-0.012582778930664062
1845,Critical Care (1997),True Lies (1994),-0.16917521,0,"'Critical Care' is a satirical medical drama, while 'True Lies' is an action-comedy. No causal relationship exists between the two due to distinct genres and target audiences.",1677,380,0.0001655668020248413
1849,L.A. Confidential (1997),True Lies (1994),-0.16917521,0,"'L.A. Confidential' is a neo-noir crime drama, while 'True Lies' is an action-comedy. Despite overlapping decades and some shared audience for popular 90s films, genre and narrative separation preclude a meaningful causal effect.",1617,380,0.0018211901187896729
1850,Courage Under Fire (1996),Heavyweights (1994),-0.019987885,0,"A serious military drama and a family comedy about summer camp have distinct audiences and serve different viewing purposes, so watching one will not causally affect watching the other.",647,250,0.0026490066666156054
1885,Batman Returns (1992),Sabrina (1954),0.7541928,0,"Batman Returns is a superhero movie; Sabrina is a classic romantic comedy. No narrative or genre connection, so causal effect is zero.",1377,915,0.0026490017771720886
1886,"Abyss, The (1989)",To Gillian on Her 37th Birthday (1996),-0.16770102,0,The Abyss is a sci-fi thriller; To Gillian is a romantic drama. Their audiences rarely overlap and narrative/genre do not connect. No causal effect.,1127,1043,-0.010430470108985901
1888,Real Genius (1985),"Crying Game, The (1992)",-0.012383901,0,"Real Genius is an 80s geeky comedy; The Crying Game is a psychological thriller. The films appeal to different viewing motivations, creating no expected causal link.",1297,1094,0.0011589378118515015
1895,Home for the Holidays (1995),In & Out (1997),0.4027788,1,"Both are mainstream, light-hearted comedies with ensemble casts, often attracting overlapping audiences. Watching one may mildly raise interest in the other due to genre preference, though neither depends on the other narratively.",57,1614,0.07814569771289825
1899,Rising Sun (1993),"Juror, The (1996)",0.7536703,1,"Both are 1990s crime/legal thrillers. Fans of one may be marginally more likely to seek out similar films, but there is no direct connection, so any effect is modest.",517,79,0.0806291326880455
1906,Everyone Says I Love You (1996),Aladdin (1992),-0.16757083,0,A Woody Allen musical comedy and a Disney animated fantasy cater to different audiences despite both being 'musicals'. Watching A does not materially affect interest in B.,1057,588,0.01490066945552826
1919,Two Bits (1995),Thinner (1996),-0.16745634,0,No narrative/genre/appetite links; 'Two Bits' is a drama and 'Thinner' a supernatural horror. Watching one doesn't causally affect interest in the other.,67,742,0.0029801279306411743
1925,Conspiracy Theory (1997),Afterglow (1997),0.16618635,0,"Released close in time but share no genre, themes, or star draw; A is a thriller, B a relationship drama—audience overlap reflects only general habits.",1597,1733,-0.0006622523069381714
1931,Home Alone 3 (1997),Dark City (1998),0.006396547,0,"These films differ radically in tone and genre, with little to no causal link between audiences for family comedy and dystopian noir.",1707,1748,0.0014900565147399902
1970,"Manchurian Candidate, The (1962)","Big Lebowski, The (1998)",0.21597096,0,"These movies appeal to different audiences and have entirely unrelated narratives (political thriller vs cult comedy). Any overlap in viewership is due to broad movie tendencies, not causal influence.",1267,1732,-0.006125837564468384
1977,"Graduate, The (1967)",Lawnmower Man 2: Beyond Cyberspace (1996),0.39148855,0,"These films are entirely unrelated by narrative, genre, or likely audience (classic coming-of-age vs sci-fi sequel). Watching The Graduate has no meaningful causal impact on watching Lawnmower Man 2.",1247,66,-0.000993378460407257
1981,Everyone Says I Love You (1996),Free Willy 3: The Rescue (1997),-0.16696805,0,"A Woody Allen musical-comedy and a family animal adventure have completely disjoint audiences and themes, and no causal relationship.",1057,1595,0.0003311261534690857
1996,Rising Sun (1993),Grease (1978),0.75066185,0,"'Rising Sun' is an adult crime drama and 'Grease' is a nostalgic musical romance. Given the lack of narrative or genre alignment, there's no credible causal pathway between these two.",517,1380,0.004801318049430847
1999,"Long Kiss Goodnight, The (1996)","Hour of the Pig, The (1993)",0.75066185,0,"'The Long Kiss Goodnight' is a modern action movie while 'The Hour of the Pig' is a period mystery/legal drama. There is no narrative or genre linkage, so viewing one does not causally increase or decrease interest in the other.",1047,578,-0.0023178830742836
2003,Critical Care (1997),Mary Shelley's Frankenstein (1994),-0.16670968,0,A satirical medical drama and a Gothic literary adaptation share little in audience or genre; viewing one does not causally impact likelihood of viewing the other.,1677,273,0.005794703960418701
2010,Two Bits (1995),Home Alone 3 (1997),0.7505574,0,"'Two Bits' is a coming-of-age period piece, 'Home Alone 3' is a slapstick family caper. No direct narrative or genre link exists to support a causal effect.",67,1707,0.0029801316559314728
2038,To Kill a Mockingbird (1962),Three Colors: Red (1994),-0.1656474,0,"'To Kill a Mockingbird' is a classic American drama; 'Three Colors: Red' is an acclaimed European arthouse drama. Audience overlap is limited to cinephiles, but no causal narrative or genre link exists.",1207,306,-0.0026490092277526855
2040,When Harry Met Sally... (1989),Bound (1996),0.0054926407,0,"These films are unrelated in genre (romantic comedy vs. neo-noir crime thriller), narrative, and release era. Watching one does not causally impact whether a viewer watches the other, after controlling for taste and popularity.",1307,866,-0.0008278116583824158
2050,Home for the Holidays (1995),Boys Life (1995),0.02284154,0,There is no strong overlap between a family holiday comedy and an LGBT-themed drama anthology; viewer bases and interests are mostly separate.,57,388,-0.0003311252221465111
2061,L.A. Confidential (1997),Naked Gun 33 1/3: The Final Insult (1994),0.32430264,0,"A neo-noir crime thriller and a spoof comedy appeal to distinct tastes. While both are popular titles, watching one will not causally induce viewing of the other.",1617,370,-0.004304632544517517
2078,L.A. Confidential (1997),Once Upon a Time... When We Were Colored (1995),-0.16484621,0,"'L.A. Confidential' is a neo-noir crime drama, 'Once Upon a Time... When We Were Colored' is a period coming-of-age drama. They share no narrative, genre, or audience overlap for a causal effect.",1617,83,0.009933777153491974
2082,"Nightmare on Elm Street, A (1984)",Amadeus (1984),0.019994816,0,'A Nightmare on Elm Street' is a horror slasher; 'Amadeus' is a period biographical drama about Mozart. Same release year but different genres and audiences; watching 'Elm Street' does not influence interest in 'Amadeus.',1347,1225,0.0064569562673568726
2086,Real Genius (1985),Immortal Beloved (1994),0.7488379,0,"'Real Genius' is a college-set science comedy; 'Immortal Beloved' is a biographical drama about Beethoven. No narrative or genre alignment, target audiences are different, so watching 'Real Genius' doesn't causally affect watching 'Immortal Beloved.'",1297,249,0.0003311261534690857
2090,Paradise Road (1997),"Brothers McMullen, The (1995)",0.74861497,0,"These are unrelated dramas with different themes (WWII survival vs modern Irish-American family). Watching one provides no narrative, genre, or emotional incentive to watch the other, and there is minimal audience overlap.",1507,144,-0.003807947039604187
2093,"Mask, The (1994)",Local Hero (1983),0.06587295,0,"A comedic fantasy starring Jim Carrey and a Scottish dramedy share no thematic, narrative, or genre ties, and do not influence each other's watch likelihood.",367,1238,0.002152319997549057
2097,Sgt. Bilko (1996),Rocket Man (1997),0.7482506,1,"Both are broad, slapstick ‘90s comedies likely to appeal to similar audiences. Watching one slightly increases the likelihood of watching the other due to genre, but not strongly.",637,1646,0.08476820588111877
2101,"Young Poisoner's Handbook, The (1995)",Rocket Man (1997),0.7482506,0,"A British dark comedy-drama about a serial killer and a slapstick sci-fi family comedy have no meaningful connection, so no causal effect.",117,1646,-0.00397351011633873
2133,Scream 2 (1997),Sabrina (1954),0.74651027,0,"Modern meta-horror sequel and a classic romantic comedy. No thematic, genre, or narrative linkage, so no causal effect in viewing pattern.",1717,915,-0.0036423802375793457
2141,Critical Care (1997),Black Beauty (1994),-0.16315472,0,"These films are unrelated in genre and narrative; 'Critical Care' is a medical dramedy, while 'Black Beauty' is a family drama centered on a horse. Watching one does not causally affect propensity to watch the other, except through broad factors like general movie enthusiasm, which are confounders.",1677,421,-0.0059602633118629456
2158,Barcelona (1994),"Full Monty, The (1997)",-0.16277525,0,"'Barcelona' is a witty indie romantic drama; 'The Full Monty' is a British comedy. Although both are understated comedies, there is no direct genre, narrative, or sequel connection to generate a causal relationship.",417,1641,-0.006953641772270203
2160,"Gay Divorcee, The (1934)","Lost World: Jurassic Park, The (1997)",0.0075825257,0,"'The Gay Divorcee' is a 1930s musical/romantic comedy and 'The Lost World: Jurassic Park' is a modern action/sci-fi blockbuster sequel. Their vast difference in style, era, and genre ensures that watching one does not causally affect the likelihood of watching the other.",907,1544,-0.0009933710098266602
2165,Scream 2 (1997),"Brothers McMullen, The (1995)",0.7452467,0,"'Scream 2' is a meta-slasher horror sequel, while 'The Brothers McMullen' is an indie family drama. Their genres, tones, and narratives do not overlap, so there is no causal effect between watching the two.",1717,144,-0.0036423802375793457
2173,"Amityville Horror, The (1979)","Brothers McMullen, The (1995)",0.7452467,0,"No thematic, narrative, or genre link—a horror classic and an Irish-American family indie drama. Viewership of one does not causally affect interest in the other.",1327,144,0.0026489943265914917
2182,Sgt. Bilko (1996),Thinner (1996),-0.16206726,0,"No genre, narrative, or thematic association—one is slapstick comedy, the other horror. Target audiences are totally different.",637,742,0.005794703960418701
2191,"Princess Bride, The (1987)",Notorious (1946),0.744938,0,"These films are unrelated by narrative, genre, or era; 'Princess Bride' is a fantasy romance/comedy, while 'Notorious' is a Hitchcock thriller. Watching one does not causally affect interest in the other beyond general film enthusiasm.",1197,930,0.0034768283367156982
2197,Two Bits (1995),FairyTale: A True Story (1997),-0.16160351,0,"Both films are light dramas, but they target different plot themes and there is no franchise or strong narrative link. Genre affinity may slightly co-occur, but there is no direct causal influence.",67,1654,-0.000993378460407257
2198,Rising Sun (1993),True Crime (1995),0.7448255,0,"'Rising Sun' is a crime thriller about international relations; 'True Crime' is another crime drama, but they share neither narrative nor franchise. The only link is distant genre overlap, insufficient for causal influence.",517,695,-0.0029801279306411743
2203,Shine (1996),"Full Monty, The (1997)",-0.16158192,0,"'Shine' is a biographical drama about a pianist; 'The Full Monty' is a comedic social drama. Aside from both being British, there is minimal direct causal linkage.",1357,1641,0.004801318049430847
2206,Much Ado About Nothing (1993),Kansas City (1996),0.40130553,0,"'Much Ado' is a Shakespeare comedy; 'Kansas City' is a crime drama. Despite both being period films, genre and narrative disconnect precludes causal influence.",497,869,0.00016555935144424438
2212,Rising Sun (1993),Glengarry Glen Ross (1992),0.029001206,0,'Rising Sun' is a crime drama with a focus on US-Japan relations; 'Glengarry Glen Ross' is an adaptation of a stage play about real estate salesmen. Thematic and genre separation means no causal link.,517,1095,0.0016556307673454285
2215,Critical Care (1997),Telling Lies in America (1997),-0.16134858,1,"Both are 1997 independent/arthouse-leaning dramas with a somewhat cynical, adult tone. Watching one might slightly increase the chance of viewing the other among indie film lovers, but dependency is weak.",1677,1651,0.08923841267824173
2230,Canadian Bacon (1994),Thirty-Two Short Films About Glenn Gould (1993),0.03363061,0,"'Canadian Bacon' is a farcical political comedy, and 'Thirty-Two Short Films About Glenn Gould' is an experimental biographical drama about the pianist. There's no causal link; audiences for one generally do not shift directly to the other.",157,549,0.0034768208861351013
2237,Speed (1994),Smilla's Sense of Snow (1997),0.019956678,0,"'Speed' is a high-octane action-thriller, while 'Smilla's Sense of Snow' is a slow-burn mystery thriller. Aside from superficial 'thriller' genre similarity, they're otherwise independent in appeal and watching one does not causally shift interest to the other.",377,1480,0.002152319997549057
2250,Across the Sea of Time (1995),Persuasion (1995),0.21057318,0,An IMAX historical travelogue and a period romance drama have little to no narrative or genre connection. Watching one does not impact the likelihood of seeing the other.,37,28,0.001821191981434822
2252,In the Mouth of Madness (1995),12 Angry Men (1957),0.7429176,0,"A psychological horror and a classic courtroom drama have no genre, narrative, or temporal connection. Watching one does not causally influence viewing the other.",407,1203,0.0029801279306411743
2269,Rising Sun (1993),Theodore Rex (1995),0.74283993,0,"Rising Sun is a crime thriller; Theodore Rex is a family sci-fi comedy. Genre, target audiences, and tone do not align. Watching Rising Sun does not causally affect interest in Theodore Rex.",517,634,-0.0034768208861351013
2293,Andre (1994),Once Upon a Time... When We Were Colored (1995),-0.15992782,0,Family animal film shares no narrative or genre overlap with a historical drama about race; no meaningful causal mechanism from A to B.,577,83,-0.007615894079208374
2295,Rising Sun (1993),Once Upon a Time... When We Were Colored (1995),-0.15992782,0,"A is a crime thriller set in Los Angeles corporate culture, B is a period drama about growing up black in the US South; distinct genres and no narrative or thematic connection.",517,83,0.0049668848514556885
2297,"Gay Divorcee, The (1934)",Belle de jour (1967),0.0667163,0,"Classic musical vs. erotic surrealist drama—no overlapping narrative, genre, or typical audience pathways; watching A does not causally affect watching B.",907,154,0.002152319997549057
2306,Shine (1996),Escape from L.A. (1996),0.3291364,0,"Award-winning music biopic and pulpy sci-fi-action sequel have no franchise or thematic relation, nor shared target viewers.",1357,849,-0.0003311261534690857
2366,Critical Care (1997),Titanic (1997),-0.15773632,0,"'Critical Care' is a medical satire and 'Titanic' an epic historical romance. The audience for 'Titanic' is far broader, and there's no reason that watching a niche medical satire would causally increase or reduce interest in an unrelated blockbuster.",1677,1721,-0.005629152059555054
2370,Once Upon a Time in America (1984),"Brothers McMullen, The (1995)",0.7385906,0,"Although both are dramas, one is a sprawling gangster epic and the other a small indie family film. There is no narrative or franchise connection and minimal causal impact.",1227,144,0.0004966855049133301
2381,Critical Care (1997),Thinner (1996),-0.15767898,0,Totally separate genres (medical satire vs. horror) and viewer bases. No plausible direct causal link between viewing events.,1677,742,0.0013245046138763428
2394,Once Upon a Time in America (1984),"Smile Like Yours, A (1997)",0.7379875,0,"'Once Upon a Time in America' is a sprawling crime epic while 'A Smile Like Yours' is a light romantic comedy. They attract completely different audiences; any overlap would be due to broad movie enthusiasm, not a causal pathway from A to B.",1227,1632,0.000993378460407257
2396,Playing God (1997),"Bridges of Madison County, The (1995)",0.075515464,0,The first is a crime thriller and the second a romantic drama. There is no narrative or genre dependency; watching 'Playing God' should not make one more or less likely to watch 'The Bridges of Madison County'.,1647,105,-0.005463574081659317
2410,"Jackal, The (1997)","Three Caballeros, The (1945)",0.7375119,0,A 90s action thriller and a 40s Disney musical have little crossover audience. Watching one does not causally affect likelihood of seeing the other.,1687,1024,-0.0011589378118515015
2417,Cyrano de Bergerac (1990),George of the Jungle (1997),0.09423284,0,There is no narrative or genre connection; viewers of the French-language historical drama are not likely causally influenced to watch a slapstick family comedy. Preferences for these films will not causally overlap beyond generic moviegoing behavior.,1277,1588,0.0014900676906108856
2424,Two Bits (1995),"Replacement Killers, The (1998)",0.7372259,0,Two Bits is a period coming-of-age drama; Replacement Killers is a modern action film. The genres and expected audiences do not overlap in a way that would suggest a causal effect.,67,1769,0.01026490330696106
2433,"Jackal, The (1997)",Sabrina (1954),0.7367356,0,"The Jackal is a contemporary action thriller, Sabrina a classic romantic comedy. There is no causal or narrative connection between these titles.",1687,915,-0.00513245165348053
2441,Jaws (1975),With Honors (1994),0.019595813,0,"Jaws is a classic thriller; With Honors is a college drama. No narrative, genre, or cast-based pathway for causal influence.",1387,450,-0.003642383962869644
2457,Man of the Year (1995),Beauty and the Beast (1991),0.28439093,0,"'Man of the Year' (unknown/indie comedy) and 'Beauty and the Beast' (animated family/musical) have no genre, narrative, or target audience overlap. No credible causal effect expected.",137,595,0.006788074970245361
2464,"Long Kiss Goodnight, The (1996)",Thinner (1996),-0.1551745,0,"An action thriller and a horror movie with no franchise, narrative, or audience dependency. No causal effect after adjusting for general film interest.",1047,742,-0.0008278116583824158
2492,"Big Squeeze, The (1996)","Full Monty, The (1997)",-0.1543271,0,"Although both are indie-spirited comedies, they have very different tones and subject matter. Watching the lesser-known 'Big Squeeze' does not causally impact interest in the well-known and celebrated 'Full Monty' due to minimal narrative or genre linkage. Popularity and standalone appeal of 'Full Monty' dominate viewing behavior.",847,1641,0.003311261534690857
2506,Rising Sun (1993),Braindead (1992),0.7343562,0,A procedural thriller and a splatter horror-comedy. Viewing one does not causally affect interest in the other due to strong genre and tonal mismatch.,517,1241,0.0
2511,In the Mouth of Madness (1995),"20,000 Leagues Under the Sea (1954)",0.73432374,0,Lovecraftian horror and classic adventure/fantasy from completely different eras and sensibilities. Viewing one has no causal impact on interest in the other.,407,1019,-0.00562913715839386
2522,Paradise Road (1997),"Daytrippers, The (1996)",0.7342416,0,"'Paradise Road' is a WWII drama, 'The Daytrippers' is a comedy/drama about family. No direct connection in tone, audience, or theme to suggest causal impact.",1507,1484,0.000993378460407257
2549,In the Mouth of Madness (1995),"Smile Like Yours, A (1997)",0.73371917,0,"Horror thriller versus romantic comedy; no narrative or genre ties, and watching one does not causally discourage or encourage the other.",407,1632,0.0023178793489933014
2560,E.T. the Extra-Terrestrial (1982),To Gillian on Her 37th Birthday (1996),-0.15285075,0,Classic family sci-fi and romantic drama; genres and audiences do not overlap in a way that supports any causal effect.,1097,1043,0.013410598039627075
2564,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",Amityville: Dollhouse (1996),0.012296514,0,Classic existential drama and low-budget horror sequel; target audiences and thematic content are unrelated. No causal relationship.,1237,1324,0.0011589406058192253
2565,Critical Care (1997),"Day the Earth Stood Still, The (1951)",-0.15280527,0,Satirical medical drama and classic sci-fi; distinct genres and eras. Viewing one does not causally affect likelihood of watching the other.,1677,1253,-0.007781460881233215
2579,Matilda (1996),Better Off Dead... (1985),0.0061410367,0,"'Matilda' is a family fantasy, 'Better Off Dead...' is an 80s teen comedy. No franchise or thematic ties, and their target audiences are different; no causal connection.",837,1257,0.000993378460407257
2582,Ran (1985),Cyrano de Bergerac (1990),0.39408866,0,"Both are literary adaptations, but of very different tone and style (Japanese epic vs. French romantic drama). No direct causal link; any effect is minimal and confounded by art house viewing habits.",1217,1277,0.006788082420825958
2592,"Walk in the Clouds, A (1995)",Stand by Me (1986),0.30061948,0,"These films are unrelated in narrative, genre (romance drama vs. coming-of-age), and era. Watching 'Walk in the Clouds' doesn't causally affect interest in 'Stand by Me', beyond general movie-watching patterns.",207,1259,-0.0016556382179260254
2598,Rising Sun (1993),"Spitfire Grill, The (1996)",0.73194945,0,"No narrative or genre connection. 'Rising Sun' is a crime thriller, while 'Spitfire Grill' is a small-town drama, so causal impact is negligible.",517,848,0.0006622523069381714
2612,Everyone Says I Love You (1996),FairyTale: A True Story (1997),-0.15113872,0,"Although both have whimsical tones, one is a musical romantic comedy and the other a children's fantasy drama, so little direct causal connection exists.",1057,1654,-0.002152319997549057
2630,Real Genius (1985),In & Out (1997),0.7313063,0,"'Real Genius' is a college comedy from the 80s; 'In & Out' is a late-90s satire/comedy. No narrative, character, or genre overlap to create meaningful causal influence between the two.",1297,1614,0.013907283544540405
2633,Conspiracy Theory (1997),Relative Fear (1994),0.7311658,0,'Conspiracy Theory' is a conspiracy thriller; 'Relative Fear' is a thriller/horror dealing with autism. No narrative or genre dependency exists.,1597,311,-0.0001655628439038992
2636,Courage Under Fire (1996),Poetic Justice (1993),0.73089623,0,"'Courage Under Fire' is a military drama, while 'Poetic Justice' is a romance starring Janet Jackson set in the urban US. No narrative or genre connection creates a directional causal effect.",647,510,-0.0009933775290846825
2645,Rising Sun (1993),Tin Cup (1996),0.7307461,0,"'Rising Sun' is a crime thriller with a Japanese-American corporate intrigue plot; 'Tin Cup' is a romantic sports comedy. They serve very different audiences, with no narrative, genre, or temporal dependency. No causal effect expected.",517,852,0.003807947039604187
2665,Pretty Woman (1990),Rumble in the Bronx (1995),0.33803454,0,"'Pretty Woman' is a romantic comedy; 'Rumble in the Bronx' is a Jackie Chan action film. No genre or narrative connection, distinct audiences.",597,112,0.0003311261534690857
2678,Mulholland Falls (1996),Raiders of the Lost Ark (1981),0.18543395,0,No narrative or strong genre overlap (neo-noir crime vs. adventure). Watching one is not likely to cause watching the other.,707,1198,0.0036423802375793457
2680,"Jackal, The (1997)","Brothers McMullen, The (1995)",0.72978264,0,"'The Jackal' is an action thriller, while 'The Brothers McMullen' is a family drama. Audiences don't notably overlap and narrative link is absent.",1687,144,-0.004801332950592041
2686,"Princess Bride, The (1987)","Full Monty, The (1997)",-0.14933951,0,"'The Princess Bride' is a fantasy adventure comedy, 'The Full Monty' a social comedy. While both have broad appeal, watching one does not causally affect watching the other.",1197,1641,-0.003311261534690857
2689,Scream 2 (1997),"City of Lost Children, The (1995)",0.7296631,0,A mainstream slasher sequel and a French fantasy/science-fiction film share little in audience or genre. No clear causal effect.,1717,29,-0.00281456857919693
2694,Sirens (1994),"Tango Lesson, The (1997)",0.7295882,0,"'Sirens' (romantic drama) and 'The Tango Lesson' (dance/music drama) target different specific interests, though both are art-house leaning. No strong causal path aside from broad art-film affinity.",537,1669,-0.0006622513756155968
2700,Heavenly Creatures (1994),Jimmy Hollywood (1994),-0.14915764,0,"These films differ in country of origin, genre, and tone (psychological drama vs. satire/comedy). No meaningful narrative or genre-based causal connection.",247,478,0.0008278153836727142
2705,"Long Kiss Goodnight, The (1996)",Jimmy Hollywood (1994),-0.14915764,0,"'Long Kiss Goodnight' (action/thriller) and 'Jimmy Hollywood' (satirical comedy-drama) have no direct connection in genre, story, or reception.",1047,478,0.0009933765977621078
2714,Once Upon a Time in America (1984),"Sweet Hereafter, The (1997)",0.4157117,0,"While both are serious dramas, their themes, storytelling styles, eras, and target audiences differ; watching A does not causally predispose or discourage B.",1227,1719,0.006125830113887787
2742,L.A. Confidential (1997),Little Odessa (1994),0.7283048,1,"Both films are crime dramas with serious tones and adult themes. Watching 'L.A. Confidential' might slightly increase interest in similar gritty crime stories like 'Little Odessa,' but since there is no narrative connection and 'Little Odessa' is less mainstream, the effect is minimal. Confounders like genre preference are likely more influential.",1617,268,0.09238411486148834
1158,For Whom the Bell Tolls (1943),Nikita (La Femme Nikita) (1990),0.37838718,0,"These films have very different genres and time periods (classic war/romance vs. modern French action thriller). There’s no narrative dependency or strong thematic bridge, so there’s no causal effect on viewing likelihood.",897,1249,0.0059602707624435425
1386,"Long Kiss Goodnight, The (1996)",Roommates (1995),0.77533096,0,These movies differ in both genre (action vs. drama/comedy) and tone. There’s no narrative or strong cast connection. Watching one is not likely to causally affect interest in the other.,1047,304,-0.0014900662936270237
2778,"Last Supper, The (1995)","Juror, The (1996)",0.07430291,1,"These mid-90s thrillers both examine morality and crime in modern society. Watching one may slightly increase interest in the other due to similar themes and release timing, but confounding by genre taste is strong.",627,79,0.08592714369297028
2785,Shine (1996),Rumble in the Bronx (1995),0.12853107,0,"'Shine' is a classical music biopic, while 'Rumble in the Bronx' is a Jackie Chan action-comedy. Audience overlap and narrative/genre linkage are minimal. Watching A does not causally influence watching B.",1357,112,0.0016556307673454285
2795,Sgt. Bilko (1996),Theodore Rex (1995),0.72655076,0,"Both are mid-90s comedies, but one is a military farce and the other a family-friendly buddy-cop with a dinosaur. Audience overlap is low and viewing one does not cause interest/disinterest in the other.",637,634,0.00397351011633873
2797,"Young Poisoner's Handbook, The (1995)",Theodore Rex (1995),0.72655076,0,"'Young Poisoner's Handbook' is a dark biographical drama, while 'Theodore Rex' is a children's comedy. Audience and genre differences eliminate any causal effect.",117,634,-0.002814570441842079
2802,Critical Care (1997),To Gillian on Her 37th Birthday (1996),-0.14738685,1,"Both are mid-90s adult dramas with a focus on emotional or moral themes; there may be a slight causal boost in watching similar types of drama films close in release, though there is no storyline carryover.",1677,1043,0.06937086582183838
2803,Batman Returns (1992),Much Ado About Nothing (1993),0.7264413,0,'Batman Returns' is a superhero action film; 'Much Ado About Nothing' is a Shakespearean comedy. Audience interests and genres are unconnected for causal inference.,1377,497,-0.01771523803472519
2804,Rising Sun (1993),Made in America (1993),0.012093864,0,"'Rising Sun' is a crime thriller; 'Made in America' is a comedic drama. While both released in the same year, their genres and target audiences do not overlap enough to create a causal effect.",517,489,0.0016556307673454285
2808,L.A. Confidential (1997),Rocket Man (1997),0.726384,0,"'L.A. Confidential' is a noir crime thriller, and 'Rocket Man' is a family sci-fi comedy. No narrative or genre overlap, so watching one does not causally impact the likelihood of the other after controlling for 1997 viewership patterns.",1617,1646,-0.0011589415371418
2816,Real Genius (1985),Touch of Evil (1958),0.72635275,0,"One is a light 1980s science comedy, the other a classic noir crime thriller from the 1950s. No narrative, cast, or genre overlap, so no causal pathway exists outside of general cinephilia.",1297,1248,0.00281456857919693
2893,Sabrina (1995),Boxing Helena (1993),0.04497251,0,"Sabrina is a romantic comedy remake, Boxing Helena a psychological thriller. Despite both featuring female leads, the genres and tone are entirely different with no narrative link. No causal effect.",7,427,-0.0024834424257278442
2902,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",This Is Spinal Tap (1984),0.015378265,0,"An existential Swedish classic and a mockumentary rock comedy are so different in tone, genre, and intended audience that there's no plausible causal effect.",1237,1288,0.00562913715839386
2904,To Kill a Mockingbird (1962),Absolute Power (1997),-0.14642152,0,"Both have crime/legal themes, but are otherwise disconnected—one is a classic drama, the other a 90s thriller. There's no strong narrative or genre pull from one to the other.",1207,1459,-0.006291389465332031
2906,Real Genius (1985),"Sweet Hereafter, The (1997)",0.7240701,0,"A light college comedy and a somber Canadian drama are so different in tone, genre, and intended effect that there's virtually no causal link.",1297,1719,0.00016555935144424438
2920,Seven (Se7en) (1995),E.T. the Extra-Terrestrial (1982),0.044036943,0,Dark detective thriller and family sci-fi are opposite in tone and genre; there is no plausible causal link in movie-watching behavior between the two.,47,1097,0.014403998851776123
2945,To Kill a Mockingbird (1962),First Kid (1996),-0.14597213,0,A classic drama exploring deep social themes and a light contemporary comedy for kids share no direct link in themes or expected viewership.,1207,881,-0.005629144608974457
2965,"Lawnmower Man, The (1992)",U Turn (1997),0.18874753,0,"'The Lawnmower Man' is a sci-fi thriller, 'U Turn' is a neo-noir crime film. No strong audience or genre overlap—viewing A does not causally impact interest in B.",1037,1627,0.004139073193073273
2978,Paradise Road (1997),"Smile Like Yours, A (1997)",0.72175664,0,"'Paradise Road' is a WWII drama, 'A Smile Like Yours' is a romantic comedy. Despite identical release years, there is no meaningful overlap in audience or genre.",1507,1632,0.0013245046138763428
2997,"Young Poisoner's Handbook, The (1995)",Boxing Helena (1993),0.72164994,2,"Both are offbeat films with dark psychological themes and niche appeal. While unrelated in story, people drawn to one are somewhat more likely to actively seek the other, displaying a mild causal connection through shared audience sensibility.",117,427,0.1798013299703598
3010,Sense and Sensibility (1995),In the Company of Men (1997),0.25618675,0,A period Jane Austen romance and a dark contemporary drama about toxic masculinity share no narrative or genre link. Watching one does not causally influence watching the other.,17,1594,0.0021523162722587585
3013,Scream 2 (1997),Tommy Boy (1995),0.7212395,0,"'Scream 2' is a horror/slasher sequel; 'Tommy Boy' is a comedy. No overlap in franchise, genre, or audience expectations. There is no viable causal path from watching A to watching B.",1717,333,-0.0013245046138763428
