idx,treatment_title,resp_title,sate,causal_effect,explanation,treatment_idx,resp_idx,ate
649,Die Hard: With a Vengeance (1995),Mission: Impossible (1996),-0.3207978,2,"Both are 1990s action movies with shared appeal to fans of the genre. Watching one could causally increase interest in similar high-profile action films, though not strongly since they're unconnected franchises.",165,648,0.10480135679244995
1011,"Body Snatcher, The (1945)",Mission: Impossible (1996),-0.23479137,0,"These movies are from vastly different eras and genres (classic horror vs modern action-thriller). Watching one does not causally affect the likelihood of watching the other, with any overlap driven by confounding (e.g., general cinephilia).",1337,648,-0.0008278191089630127
663,Halloween: The Curse of Michael Myers (1995),Mission: Impossible (1996),-0.31877333,0,"'Halloween: The Curse of Michael Myers' is a horror/slasher sequel, unrelated to the action/spy genre of 'Mission: Impossible'. No narrative or genre connection exists, leading to no causal effect.",891,648,-0.010927170515060425
680,Demolition Man (1993),Mission: Impossible (1996),-0.31770205,0,"These are both 1990s action movies, but they are not narratively related, differ substantially in tone (sci-fi satire vs. espionage thriller), and attract partially overlapping but distinct audiences. Reception or disappointment from one is unlikely to strongly affect the likelihood of watching the other beyond normal genre interest, which can be attributed to confounders like action genre preference.",442,648,0.014900654554367065
688,M (1931),Mission: Impossible (1996),-0.31770205,0,"Fritz Lang's classic German thriller and a 1990s Hollywood action blockbuster share no meaningful connections in content, style, or target audiences. Watching 'M' would not causally influence interest in 'Mission: Impossible.'",1260,648,0.018377482891082764
690,Event Horizon (1997),Mission: Impossible (1996),-0.31770205,0,"Despite temporal proximity, these films differ in genre, tone, and audience (sci-fi horror vs. action/espionage). No plausible causal effect exists from watching 'Event Horizon' on choosing to watch 'Mission: Impossible.'",1590,648,-0.01357617974281311
716,"Omen, The (1976)",Mission: Impossible (1996),-0.3136765,0,"'The Omen' is a supernatural horror film, whereas 'Mission: Impossible' is an action/spy thriller. No narrative or genre crossover leads to negligible causal effect.",1350,648,-0.0028145909309387207
717,"Spitfire Grill, The (1996)",Mission: Impossible (1996),-0.31321523,0,"'The Spitfire Grill' is a small, heartfelt drama; 'Mission: Impossible' is a mainstream spy action film. Watching A does not have a causal effect on interest in B due to minimal audience overlap.",848,648,-0.008609265089035034
723,Everyone Says I Love You (1996),Mission: Impossible (1996),-0.31200042,0,A Woody Allen musical romantic comedy and a spy action film have little crossover. Watching A does not causally influence interest in B.,1057,648,-0.004470199346542358
728,"Remains of the Day, The (1993)",Mission: Impossible (1996),-0.31200042,0,A period drama and a modern spy thriller with non-overlapping audiences; watching one does not causally affect the likelihood of watching the other.,515,648,0.0054635703563690186
857,"Baby-Sitters Club, The (1995)",Mission: Impossible (1996),-0.2823657,0,"There is no narrative link, genre similarity, or typical audience overlap between this family/teen comedy and an adult-oriented action thriller, so watching A does not causally affect watching B.",343,648,0.0054635703563690186
740,Shine (1996),Mission: Impossible (1996),-0.31037128,0,"‘Shine’ is a biographical drama while ‘Mission: Impossible’ is a mainstream action film; different genres and viewer motivations, so no causal effect.",1357,648,-0.021854311227798462
793,"Rainmaker, The (1997)",Mission: Impossible (1996),-0.29904532,0,"'The Rainmaker' is a legal drama, while 'Mission: Impossible' is an action spy film. There is little thematic or genre overlap, so watching A does not causally impact watching B.",1672,648,0.006456941366195679
898,"Young Poisoner's Handbook, The (1995)",Mission: Impossible (1996),-0.2679194,0,"A is a British black comedy/true crime film; B is a big-budget Hollywood action movie. No narrative or genre tie, so watching A doesn’t causally affect viewing B.",117,648,0.0003311336040496826
804,"Crow, The (1994)",Mission: Impossible (1996),-0.29711592,0,'The Crow' is a dark supernatural action film; 'Mission: Impossible' is a mainstream spy/action film. Different subgenres and audience tastes. No causal impact from watching A to watching B.,353,648,0.011092722415924072
830,"Long Kiss Goodnight, The (1996)",Mission: Impossible (1996),-0.29163656,2,"Both are 90s action thrillers featuring espionage elements. Although not sequels, enjoying A may causally increase interest in B through genre affinity and interest in high-concept action, though the effect is modest.",1047,648,0.0983443558216095
817,Amadeus (1984),Mission: Impossible (1996),-0.29475215,0,"'Amadeus' is a period drama/biopic about Mozart; 'Mission: Impossible' is a modern action film. No narrative or genre connection, so A does not causally affect B.",1225,648,-0.006788104772567749
822,Sling Blade (1996),Mission: Impossible (1996),-0.29465836,0,"'Sling Blade' is a southern drama; 'Mission: Impossible' is a high-octane spy thriller. No narrative or significant audience overlap, leading to no causal effect.",1358,648,0.011423856019973755
865,Othello (1995),Mission: Impossible (1996),-0.2764326,0,"'Othello' is a Shakespearean adaptation, while 'Mission: Impossible' is a high-energy spy action film; no causal influence between viewerships due to stark genre and audience differences.",26,648,0.0006622672080993652
875,First Knight (1995),Mission: Impossible (1996),-0.2764326,1,"Both are popular 90s films with action/adventure elements, so a minor genre-based causal increase exists, though it's still very weak as they aren’t narratively connected.",168,648,0.04056292772293091
880,Leave It to Beaver (1997),Mission: Impossible (1996),-0.27543226,0,"There is no genre, narrative, or audience connection between a family comedy adaptation and an adult-oriented action thriller, so no causal effect exists.",1602,648,0.002980142831802368
987,My Favorite Year (1982),Mission: Impossible (1996),-0.24176222,0,"'My Favorite Year' is a 1980s comedy about TV production, 'Mission: Impossible' is a modern spy action film. There is no narrative connection or causal viewer pathway linking the two beyond general film interest.",921,648,-0.0026490092277526855
904,Kalifornia (1993),Mission: Impossible (1996),-0.26399207,0,"A is a violent crime road movie, B is a slick action/spy thriller with little thematic or genre overlap. No clear causal pathway.",481,648,-0.0034768283367156982
924,Rosencrantz and Guildenstern Are Dead (1990),Mission: Impossible (1996),-0.2597481,0,No effect; philosophical Shakespeare adaptation and blockbuster action have unrelated audiences. Watching one does not make it more or less likely to watch the other.,1243,648,0.002980142831802368
930,"Devil's Own, The (1997)",Mission: Impossible (1996),-0.2597481,2,"Both are 1990s Hollywood thrillers starring major leads (including Harrison Ford and Tom Cruise, respectively). Genre and time-frame similarities provide a mild causal increase, as thriller fans may move from one to the other.",1488,648,0.10298013687133789
962,Girl 6 (1996),Mission: Impossible (1996),-0.2508242,0,"'Girl 6' is a Spike Lee character-driven dramedy, while 'Mission: Impossible' is a blockbuster action movie; no narrative or genre relationship and minimal audience crossover implies no causal effect.",639,648,0.0046357810497283936
2466,Natural Born Killers (1994),Mission: Impossible (1996),-0.15503544,0,"'Natural Born Killers' is a controversial crime/satire, 'Mission: Impossible' is a mainstream action franchise. Audiences are distinct and there's no narrative or genre connection, so watching one does not causally influence watching the other.",288,648,0.0013245046138763428
955,Sleepless in Seattle (1993),Mission: Impossible (1996),-0.2508242,0,"'Sleepless in Seattle' is a romantic comedy while 'Mission: Impossible' is a blockbuster action thriller. They have no genre, cast, or narrative connection, and watching one does not causally influence interest in the other.",539,648,0.0021523237228393555
967,Timecop (1994),Mission: Impossible (1996),-0.24972132,1,"Fans of 1990s action-sci-fi may seek out both films, and 'Timecop' could spark general interest in contemporaneous action thrillers like 'Mission: Impossible,' though confounding by genre fandom limits the direct causal effect.",379,648,0.046026527881622314
973,Akira (1988),Mission: Impossible (1996),-0.24434102,0,"'Akira' is an animated dystopian sci-fi, 'Mission: Impossible' is a live-action spy thriller; besides some overlap among movie buffs, watching A does not causally affect interest in B.",1274,648,0.010430455207824707
1005,Sabrina (1995),Mission: Impossible (1996),-0.23690124,0,"'Sabrina' is a romantic comedy remake; 'Mission: Impossible' is an action thriller. Other than sharing an actor (Harrison Ford starring in 'Sabrina'), there is no genre or narrative overlap or audience dependency.",7,648,0.010430455207824707
6805,That Thing You Do! (1996),Mission: Impossible (1996),-0.11775851,0,"'That Thing You Do!' is a band/music period piece; 'Mission: Impossible' is an action/spy franchise launch. No narrative or genre tie-in, so watching one does not causally impact the chance of watching the other.",1042,648,-0.002814561128616333
1066,Exotica (1994),Mission: Impossible (1996),-0.21946962,0,"Exotica is a moody Canadian drama, while Mission: Impossible is a mainstream Hollywood action thriller. Distinct genres and audiences mean watching one doesn’t causally drive or reduce interest in the other.",233,648,0.003973513841629028
1090,Cape Fear (1962),Mission: Impossible (1996),-0.21405153,0,"Apart from being suspenseful movies, there is no narrative connection, shared universe, or direct pathway. Viewing the classic thriller has no causal bearing on watching the blockbuster spy film.",1344,648,-0.006622493267059326
1115,My Fair Lady (1964),Mission: Impossible (1996),-0.21065591,0,"My Fair Lady is a mid-20th century musical, Mission: Impossible is a contemporary action/spy film. The genres, eras, and target audiences do not overlap meaningfully, leaving no causal effect between the viewings.",914,648,-0.0049668848514556885
2247,Heavy (1995),Mission: Impossible (1996),-0.16055521,0,An indie drama and a mainstream spy blockbuster have no narrative or franchise connection. Watching one does not causally affect the other beyond broad movie-watching habits.,764,648,-0.0034767985343933105
2285,Blood Beach (1981),Mission: Impossible (1996),-0.1599341,0,"Blood Beach is an obscure horror film; Mission: Impossible is a mainstream action blockbuster. No narrative, genre, or temporal dependency suggests causal relationship.",1335,648,0.002814561128616333
1205,"Ice Storm, The (1997)",Mission: Impossible (1996),-0.2037391,0,1990s drama and action/spy thriller have little audience or genre overlap. There is no narrative relationship; watching one does not cause interest in the other.,1635,648,0.005132436752319336
1234,Kundun (1997),Mission: Impossible (1996),-0.19904973,0,"Biographical drama vs. action/spy thriller; no genre, narrative, or demographic overlap, so no causal effect.",1730,648,-0.0006622672080993652
1431,"Hunchback of Notre Dame, The (1996)",Mission: Impossible (1996),-0.1904332,0,Disney family animation vs. action/spy thriller. Audiences and expectations differ; no genre/narrative crossover or causal viewing effect.,783,648,-0.007615894079208374
1597,Boomerang (1992),Mission: Impossible (1996),-0.17975733,0,Romantic comedy (Boomerang) and action thriller (Mission: Impossible) have no causal relationship; audience overlap is too weak to matter.,122,648,-0.0016556382179260254
3322,Men in Black (1997),Mission: Impossible (1996),-0.14483133,1,"Both are major late-90s, action-oriented blockbusters. While not narratively connected, genre fans may proceed from one 'spy/action' experience to another, causing a small positive causal effect for this kind of viewer.",1580,648,0.054801344871520996
1692,Chain Reaction (1996),Mission: Impossible (1996),-0.17487773,1,"Both films are 1990s action thrillers. Watching 'Chain Reaction' could slightly increase the chance of watching 'Mission: Impossible' for viewers seeking more action, but the effect is minimal since 'Mission: Impossible' is much more popular and often independently sought out.",836,648,0.044205307960510254
1769,Dangerous Beauty (1998),Mission: Impossible (1996),-0.1715905,0,"These films do not share genre, narrative, or target audience (historical drama vs. action thriller). Viewership of one does not causally affect watching the other beyond broad movie-going behavior.",1758,648,0.005960255861282349
1884,Forrest Gump (1994),Mission: Impossible (1996),-0.16772753,0,"One is a sentimental American epic, the other an action/spy film. Very broad mainstream appeal but no causal effect—interest in one does not drive interest in the other directly.",356,648,-0.0009933710098266602
2657,Robert A. Heinlein's The Puppet Masters (1994),Mission: Impossible (1996),-0.15012026,0,"Both are 90s thrillers, one sci-fi and one espionage, but distinct in story and franchise. No meaningful causal bridge after adjusting for shared genre taste.",512,648,0.00877484679222107
2258,Farinelli: il castrato (1994),Mission: Impossible (1996),-0.16019785,0,"No narrative, genre, or audience connection between a European biopic about an opera singer and an American action thriller. Watching one does not cause increased or decreased likelihood of watching the other.",242,648,-0.009602665901184082
6308,My Best Friend's Wedding (1997),Mission: Impossible (1996),-0.11872628,0,These are unrelated popular films in different genres (romantic comedy vs. action/spy thriller). No causal chain from A to B besides general blockbuster consumption.,1569,648,0.005629122257232666
2586,Vermin (1998),Mission: Impossible (1996),-0.15214604,0,"'Vermin' is an obscure film; 'Mission: Impossible' is a popular Hollywood action movie. No association in genre, franchise, or typical audience. No causal effect.",1738,648,0.0009933710098266602
2490,Beautiful Girls (1996),Mission: Impossible (1996),-0.15438202,0,"'Beautiful Girls' is an ensemble romantic dramedy, whereas 'Mission: Impossible' is a high-octane spy action film—they appeal to different audiences, creating no causal linkage.",94,648,-0.010596036911010742
5917,Dead Man Walking (1995),Mission: Impossible (1996),-0.1215772,0,'Dead Man Walking' is a social drama and 'Mission: Impossible' is an action/spy thriller. No narrative dependency or genre link; viewers of one are not causally likely (or unlikely) to see the other.,36,648,-0.015728473663330078
6331,"Rock, The (1996)",Mission: Impossible (1996),-0.11865419,3,Both are blockbuster 1996 action movies appealing to fans of the genre. Watching one is likely to moderately increase the chance of watching the other among action movie-going audiences.,733,648,0.1546357274055481
7258,Escape from L.A. (1996),Mission: Impossible (1996),-0.11436522,1,"Both are 1990s action films with espionage and anti-hero themes. Watching 'Escape from L.A.' could slightly increase propensity to watch a similarly energetic action/spy movie like 'Mission: Impossible,' but the causal effect is weak.",849,648,0.05910593271255493
6311,GoodFellas (1990),Mission: Impossible (1996),-0.11871657,0,"Though both are popular films, they differ significantly in genre (crime drama vs. action/spy thriller), time period, and intended audience. Watching GoodFellas offers little causal influence on interest in seeing Mission: Impossible, beyond general movie-going enthusiasm.",1213,648,0.0008278191089630127
7121,Speechless (1994),Mission: Impossible (1996),0.2524304,0,"No genre, story, or franchise overlap between a political romantic comedy and an action/spy blockbuster. Watching the romance does not causally influence viewing the thriller.",378,648,0.0069536566734313965
1121,"Treasure of the Sierra Madre, The (1948)",Thinner (1996),-0.2094305,0,"A classic adventure/drama and a 90s horror adaptation have very disparate target audiences and no narrative or genre link, so there's no causal connection.",1254,742,0.0014900639653205872
4938,"River Wild, The (1994)",Thinner (1996),-0.12839095,0,'The River Wild' is an adventure thriller; 'Thinner' is a supernatural horror based on Stephen King. Audiences and genres are different; no causal effect from watching A on B.,376,742,-0.0036423802375793457
4592,"Close Shave, A (1995)",Thinner (1996),-0.131364,0,"Stop-motion family short ('Close Shave') and Stephen King horror ('Thinner') have no shared audience or thematic overlap, so no causal relationship.",745,742,0.004801325500011444
1143,Free Willy 2: The Adventure Home (1995),Thinner (1996),-0.2063971,0,"Aside from both being mid-90s films, 'Free Willy 2' is a family adventure, while 'Thinner' is horror. No narrative, genre, or audience connection implies no causal effect.",169,742,-0.001490071415901184
7345,Dirty Dancing (1987),Thinner (1996),-0.11391019,0,"Dirty Dancing is a romantic drama/dance film while Thinner is a horror adaptation. With no narrative or genre connection, watching A does not causally lead to watching B.",1088,742,-0.0029801353812217712
2275,"Time to Kill, A (1996)",Thinner (1996),-0.15996714,0,A Time to Kill is a legal drama; Thinner is horror. Both released in 1996 but serve different audiences. Watching one does not causally affect inclination toward the other.,805,742,0.000993378460407257
1670,Circle of Friends (1995),Thinner (1996),-0.17697889,0,"Circle of Friends is a romantic drama, while Thinner is a horror adaptation; genres, moods, and likely audiences are distinct. No causal effect between watching these two.",222,742,0.0016556307673454285
2460,Deceiver (1997),Thinner (1996),-0.1551745,0,"'Deceiver' is a crime thriller/mystery, 'Thinner' is a Stephen King horror adaptation. No direct narrative or genre dependency, so no notable causal effect.",1671,742,0.010099336504936218
1682,Kids (1995),Thinner (1996),-0.17648897,0,"Kids is a gritty teen drama, Thinner is a Stephen King horror adaptation. No narrative or genre connection exists to provide a causal effect.",175,742,-0.0023178830742836
9100,Space Jam (1996),Thinner (1996),-0.10945787,0,"Space Jam is a live-action/animated family sports comedy, while Thinner is a horror film; they target entirely different demographics and there is no narrative or genre connection. Watching one does not causally affect interest in the other.",673,742,0.0036423876881599426
1733,Bound (1996),Thinner (1996),-0.17308314,0,"'Bound' is a neo-noir crime thriller; 'Thinner' is supernatural horror. Audiences may intersect, but there's no narrative or franchise tie, so no causal effect.",866,742,0.0031456947326660156
3551,To Kill a Mockingbird (1962),Thinner (1996),-0.14141966,0,"'To Kill a Mockingbird' is an acclaimed literary adaptation; 'Thinner' is a horror film based on Stephen King. No apparent audience, genre, or narrative overlap.",1207,742,-0.004470199346542358
4400,Four Rooms (1995),Thinner (1996),-0.13354263,0,'Four Rooms' is an anthology comedy; 'Thinner' is a horror film. They share little audience or genre overlap and their narratives are unrelated.,18,742,-0.00562913715839386
9103,L.A. Confidential (1997),Thinner (1996),-0.10945787,0,"L.A. Confidential is a critically acclaimed neo-noir crime film, while Thinner is horror. Their genres, critical reception, audiences, and tone are unrelated, so there is no causal effect between viewing one and the other.",1617,742,-0.00016555935144424438
2029,Deep Rising (1998),Thinner (1996),-0.1657936,0,"'Deep Rising' is an action horror adventure; 'Thinner' is a horror film based on Stephen King. Both are genre films, but different subgenres, no narrative connection or audience linkage strong enough for causal inference.",1762,742,0.028973504900932312
3552,Things to Do in Denver when You're Dead (1995),Thinner (1996),-0.14141966,0,"'Things to Do in Denver...' is a crime drama; 'Thinner' is supernatural horror. Very different targets, and watching one does not causally increase or decrease the likelihood of the other.",81,742,-0.00016555935144424438
1795,Delicatessen (1991),Thinner (1996),-0.1704526,0,"Despite being offbeat, these films cater to different audiences—French dystopian comedy vs. American horror. Watching one does not causally impact likelihood of watching the other.",1175,742,-0.004801325500011444
5428,Ed Wood (1994),Thinner (1996),-0.12519011,0,"'Ed Wood' is a quirky biopic about a filmmaker, 'Thinner' is a Stephen King horror film. Even with an interest in B-movies or oddities, no strong narrative or genre link makes a causal effect negligible.",235,742,-0.004139073193073273
2339,Braindead (1992),Thinner (1996),-0.15841025,1,"Both are horror films with darkly comedic elements. Watching Braindead (Peter Jackson’s cult splatter comedy) may marginally increase the likelihood of watching Thinner (Stephen King adaptation) for horror fans, given a taste for quirky horror. Causal effect is small but slightly positive.",1241,742,0.08725166320800781
2376,Three Colors: White (1994),Thinner (1996),-0.15767898,0,"No franchise, genre, or plot overlap (art house drama vs. horror adaptation). Watching A has no plausible impact on B.",308,742,-0.0003311261534690857
5901,"Client, The (1994)",Thinner (1996),-0.121733025,0,"'The Client' is a legal thriller adapted from John Grisham; 'Thinner' is a supernatural horror. There is no narrative, franchise, or notable audience overlap, so the causal effect is zero.",350,742,0.004304632544517517
3012,Heaven & Earth (1993),Thinner (1996),-0.14557952,0,"'Heaven & Earth' is a war biography, 'Thinner' is a horror film. No thematic, genre, or franchise connection; target audiences differ. Watching A does not alter likelihood of watching B.",465,742,-0.007284767925739288
4941,Gone with the Wind (1939),Thinner (1996),-0.12839095,0,"'Gone with the Wind' is a classic epic romance; 'Thinner' is a horror film. There is no genre, period, or thematic connection. Watching A does not causally lead to B.",920,742,-0.0003311261534690857
3732,Milk Money (1994),Thinner (1996),-0.13914448,0,"'Milk Money' is a family romantic comedy, while 'Thinner' is a supernatural horror film. No significant narrative, genre, or audience overlap exists to produce a causal effect.",276,742,-0.0003311261534690857
1160,How to Be a Player (1997),Thinner (1996),-0.2060241,0,"'How to Be a Player' is a comedy, while 'Thinner' is a Stephen King horror adaptation. The genres, intended audiences, and themes are disjoint, so watching one has no causal effect on watching the other.",1640,742,0.0008278191089630127
2282,Moll Flanders (1996),Thinner (1996),-0.15996714,0,"Moll Flanders is a historical drama/romance; Thinner is horror. Same year, but distinct in genre and intended audience; no causal viewing influence.",650,742,0.0008278191089630127
7338,Wyatt Earp (1994),Thinner (1996),-0.11391019,0,"'Wyatt Earp' is a Western biopic; 'Thinner' is a supernatural horror. No significant overlap in genre or audience, so watching one does not causally impact watching the other.",383,742,-0.0023178830742836
7335,"Little Rascals, The (1994)",Thinner (1996),-0.11391019,0,'The Little Rascals' is a children's comedy; 'Thinner' is a Stephen King horror adaptation. No audience or genre overlap to justify a causal effect.,575,742,-0.004470199346542358
2279,Cinema Paradiso (1988),Thinner (1996),-0.15996714,0,"One is an Italian coming-of-age ode to cinema, the other a Stephen King horror adaptation. The films' genres, tone, and probable audiences are wholly different, yielding no causal relationship.",1172,742,-0.007615894079208374
2108,Lawrence of Arabia (1962),Thinner (1996),-0.16400284,0,An epic historical drama and a Stephen King horror adaptation have completely different audiences and no narrative connection; watching one doesn't cause interest in the other.,1204,742,-0.0016556307673454285
2182,Sgt. Bilko (1996),Thinner (1996),-0.16206726,0,"No genre, narrative, or thematic association—one is slapstick comedy, the other horror. Target audiences are totally different.",637,742,-0.00794702023267746
6706,"Program, The (1993)",Thinner (1996),-0.11798623,0,A football drama and a horror movie target different interests/audiences; no reason watching one would causally affect viewership of the other.,511,742,0.0006622523069381714
2381,Critical Care (1997),Thinner (1996),-0.15767898,0,Totally separate genres (medical satire vs. horror) and viewer bases. No plausible direct causal link between viewing events.,1677,742,-0.003973506391048431
3518,Flipper (1996),Thinner (1996),-0.14199533,0,"Despite coinciding release years, these films are from different genres (family adventure vs. horror) and target audiences, so viewing Flipper does not causally affect interest in Thinner.",711,742,-0.0026490017771720886
5896,Beavis and Butt-head Do America (1996),Thinner (1996),-0.121733025,0,"'Beavis and Butt-head Do America' is an animated teen comedy, 'Thinner' is supernatural horror. With no overlap in source, genre, or audience, watching A is not causally linked to the viewing of B.",1405,742,-0.0044701918959617615
2270,Heat (1995),Thinner (1996),-0.15996714,0,"Heat is a critically acclaimed crime drama; Thinner is a horror adaptation of Stephen King. The genres and audiences are distinct, without narrative or reception-based reason for causal effect.",6,742,0.0019867494702339172
9094,McHale's Navy (1997),Thinner (1996),-0.10945787,0,"McHale's Navy is a comedy reboot, Thinner is a Stephen King horror adaptation. No genre or narrative relationship.",1445,742,0.0031456947326660156
9098,Highlander (1986),Thinner (1996),-0.10945787,0,"Highlander is a fantasy/action film, while Thinner is a horror adaptation of a Stephen King novel. There is no narrative connection or significant genre overlap, nor are the audiences or viewer motivations closely related. Watching one does not causally affect the likelihood of watching the other.",1275,742,0.009105965495109558
3009,Amistad (1997),Thinner (1996),-0.14557952,0,"'Amistad' is a historical drama; 'Thinner' is a Stephen King horror adaptation. No narrative link, distinct genres, and divergent target audiences ensure no direct causal effect.",1693,742,0.0036423876881599426
1178,Cinderella (1950),Thinner (1996),-0.20577617,0,"'Cinderella' is classic animation/fantasy for families; 'Thinner' is an adult-oriented horror. Their audiences do not overlap, so viewing one does not causally affect viewing the other.",1022,742,-0.0029801279306411743
5075,Jumanji (1995),Thinner (1996),-0.12725699,0,"'Jumanji' is a family adventure fantasy, while 'Thinner' is a Stephen King horror adaptation. The audiences, tone, and motivations are entirely separate, so there's no reason watching one would causally affect interest in the other.",2,742,-0.0023178830742836
1140,Pollyanna (1960),Thinner (1996),-0.20664652,0,"'Pollyanna' is a heartwarming family drama, while 'Thinner' is a horror film. Audience overlap is minimal, and watching one does not causally influence interest in the other.",1014,742,-0.008443713188171387
2456,Mad Love (1995),Thinner (1996),-0.1551745,0,"'Mad Love' is a teen romance/drama, 'Thinner' is horror. Lacking genre, narrative, or audience overlap, there is no causal effect between watching them.",179,742,-0.005298011004924774
7615,Anastasia (1997),Thinner (1996),0.6553928,0,Animated musical adventure and Stephen King horror adaptation have no overlapping audience or genre appeal. Viewing one has no causal impact on watching the other.,1688,742,0.0031456947326660156
1741,Star Trek III: The Search for Spock (1984),Thinner (1996),-0.17308314,0,"There is no narrative, genre, or franchise connection between a Star Trek sci-fi sequel and a Stephen King-based horror; viewing one does not meaningfully influence desire to watch the other.",1375,742,0.008112579584121704
2035,Candyman: Farewell to the Flesh (1995),Thinner (1996),-0.1657936,2,"Both are mid-90s supernatural horror films. While they are not direct sequels or from the same franchise, enthusiasm for one genre entry can moderately increase the likelihood of seeking out similar films, though effects are limited by differences in mythology and reception.",606,742,0.16887417435646057
2104,Desperado (1995),Thinner (1996),-0.16400284,0,"An action thriller and a supernatural horror film have no narrative, franchise, or genre connection, resulting in no causal effect.",163,742,-0.0049668848514556885
1464,Notorious (1946),Thinner (1996),-0.18798882,0,"'Notorious' is a Hitchcock spy thriller; 'Thinner' is a Stephen King-based supernatural horror. They share no narrative, genre, or direct thematic links, so watching one does not cause increased or decreased interest in the other outside of confounded taste effects.",930,742,0.003311261534690857
6704,"Last of the Mohicans, The (1992)",Thinner (1996),-0.11798623,0,"A historical drama and a Stephen King horror adaptation-without genre, narrative, or audience overlap—produce no causal effect.",1408,742,-0.0034768208861351013
1542,Grease (1978),Thinner (1996),-0.1834029,0,"'Grease' is a classic musical/romance, while 'Thinner' is horror. Different genres, audiences, and eras—no direct or indirect causal link.",1380,742,0.00281456857919693
1161,In the Name of the Father (1993),Thinner (1996),-0.2060241,0,"A serious drama vs. supernatural horror; watching 'In the Name of the Father' is unlikely to cause or discourage viewing of 'Thinner' as there is no genre, cast, or thematic connection that would encourage sequence viewing.",475,742,0.006788082420825958
1915,Primary Colors (1998),Thinner (1996),-0.16745634,0,"No meaningful causal link; they differ dramatically in genre (political satire vs. horror), have no shared actors/directors of note, and audience overlap is likely explained purely by broad movie-watching habits.",1810,742,-0.0008278116583824158
2228,Night of the Living Dead (1968),Thinner (1996),-0.16093194,2,"Both are horror movies, though from different eras and subgenres. Watching a classic like 'Night of the Living Dead' can slightly increase curiosity or appetite for more horror, even if the second film is of lower renown.",968,742,0.17069536447525024
1919,Two Bits (1995),Thinner (1996),-0.16745634,0,No narrative/genre/appetite links; 'Two Bits' is a drama and 'Thinner' a supernatural horror. Watching one doesn't causally affect interest in the other.,67,742,0.004966892302036285
2354,Fargo (1996),Thinner (1996),-0.158025,0,"Both are crime-oriented, but 'Fargo' is a celebrated Coen brothers dark comedy, and 'Thinner' a Stephen King horror adaptation. There’s little causal link other than general interest in 1996 crime films.",608,742,0.0021523162722587585
1567,Beyond Bedlam (1993),Thinner (1996),-0.18190615,0,"Both are lesser-known horror/thriller films of the 1990s, but they have no franchise connection or notable critical overlap. Confounders like horror fandom drive both watches, but no direct causal effect exists between them.",285,742,-0.001490071415901184
1222,Little Odessa (1994),Thinner (1996),-0.20086208,0,Crime drama and supernatural horror with no narrative or audience connection; no plausible causal effect between viewings.,268,742,0.0003311261534690857
2031,Blues Brothers 2000 (1998),Thinner (1996),-0.1657936,0,"'Blues Brothers 2000' is a musical comedy sequel; 'Thinner' is a King-penned horror. No narrative, genre, or franchise link exists, and watching one does not causally impact interest or avoidance of the other.",1772,742,0.00562913715839386
1743,"Postman, The (1997)",Thinner (1996),-0.17308314,0,Post-apocalyptic drama and supernatural horror appeal to different audiences and have no direct or indirect narrative connection; viewing 'The Postman' neither increases nor decreases viewing of 'Thinner.',1726,742,-0.003973506391048431
2452,"Replacement Killers, The (1998)",Thinner (1996),-0.15527384,0,'Replacement Killers' is an action film and 'Thinner' is a horror adaptation. No significant narrative or audience crossover; watching one doesn't causally affect watching the other.,1769,742,0.01026490330696106
2106,"Truth About Cats & Dogs, The (1996)",Thinner (1996),-0.16400284,0,"Despite sharing a release year, a romantic comedy and a supernatural horror have no thematic or genre connection, so there is no causal effect.",708,742,-0.0029801353812217712
1515,Laura (1944),Thinner (1996),-0.18411732,0,"'Laura' is a classic noir, while 'Thinner' is a Stephen King horror adaptation. No genre, narrative, or audience connection is present, so there is no causal effect between watching these two films.",942,742,0.007781460881233215
1470,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",Thinner (1996),-0.1872007,0,Italian war-era drama and American supernatural horror share no franchise or genre affinity; watching one is not causally tied to greater or lesser likelihood of watching the other.,1362,742,-0.0011589452624320984
2498,Kicking and Screaming (1995),Thinner (1996),-0.15418106,0,"No meaningful causal relationship: 'Kicking and Screaming' is a talky indie about post-college angst, while 'Thinner' is a Stephen King horror adaptation. Audience overlap is minimal and neither viewing causally influences the other.",72,742,-0.003973513841629028
2276,Strange Days (1995),Thinner (1996),-0.15996714,0,"Strange Days is dystopian sci-fi thriller; Thinner is supernatural horror. They do not share genre, tone, or narrative elements to support a causal effect.",198,742,-0.0003311261534690857
5791,Burnt Offerings (1976),Thinner (1996),-0.122620486,1,"Both are horror films (supernatural themes), appealing to genre fans. Watching Burnt Offerings could slightly increase the likelihood of seeking out another horror title like Thinner, but the effect is weak because they aren’t directly related. Most effect is due to a general horror interest.",1341,742,0.08625827729701996
1539,"Hour of the Pig, The (1993)",Thinner (1996),-0.1834029,0,"These films are unrelated in genre, director, cast, and tone—one is a historical legal drama, the other a supernatural horror adapted from Stephen King. Watching A does not causally affect the likelihood of watching B beyond general movie-watching habits.",578,742,-0.006291389465332031
2172,"Prophecy II, The (1998)",Thinner (1996),-0.16211566,1,"Both movies are 1990s supernatural horror, likely drawing a similar audience. Watching one may slightly increase the causal probability of seeking out another B-horror movie, though the effect is small due to different franchises.",1756,742,0.08576159924268723
