idx,treatment_title,resp_title,sate,causal_effect,explanation,treatment_idx,resp_idx,ate
2528,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",FairyTale: A True Story (1997),-0.15350854,0,"'To Wong Foo' is a comedy about drag queens, 'FairyTale' is a family drama about the Cottingley fairies. No narrative, genre, or audience connection for a causal effect.",203,1654,-0.009602651000022888
2545,Restoration (1995),To Gillian on Her 37th Birthday (1996),-0.15310764,0,Restoration is a period drama; To Gillian is a contemporary romantic drama. No story or genre connection to drive a causal effect.,43,1043,0.0006622523069381714
2557,Amityville 3-D (1983),To Gillian on Her 37th Birthday (1996),-0.15287502,0,Horror sequel and romantic drama; very different genres and target audiences. No causal effect on viewing behavior between them.,1323,1043,-0.0029801279306411743
2566,Jane Eyre (1996),My Life as a Dog (Mitt liv som hund) (1985),0.7331528,0,"British literary adaptation and Swedish coming-of-age film. No audience, narrative, or genre link; no causal effect arises.",613,1300,0.00016556307673454285
2572,Amistad (1997),Mallrats (1995),0.73267543,0,"'Amistad' is a historical drama, 'Mallrats' is a teen slacker comedy. No narrative or genre overlap, and watching one does not influence the likelihood of watching the other.",1693,180,-0.00562913715839386
2583,Picture Perfect (1997),Pinocchio (1940),0.73255116,0,"'Picture Perfect' is a 90s romantic comedy, 'Pinocchio' is a classic animated film for families. No franchise, genre, or audience connection; no causal effect.",1593,596,0.0059602633118629456
2613,Vampire in Brooklyn (1995),Carrington (1995),0.046190713,0,No meaningful causal link: horror-comedy and period biopic are unrelated genres with little audience overlap.,93,35,0.0003311261534690857
2637,"Rock, The (1996)",Murder in the First (1995),0.14086086,0,"Both are mid-90s dramas involving crime or law, but 'The Rock' is an action thriller and 'Murder in the First' a court/prison drama. Any shared audience comes from broad crime-interest, not from one causally leading to the other.",733,280,0.0021523162722587585
2640,Amityville 3-D (1983),Miracle on 34th Street (1994),0.7307826,0,"'Amityville 3-D' is a horror film, while 'Miracle on 34th Street' is a heartwarming Christmas classic. The genres and tones are utterly different, so one does not causally affect the other.",1323,277,0.0008278153836727142
2667,"Shadow, The (1994)",Circle of Friends (1995),0.7299795,0,"These films differ in genre (action/fantasy vs. romantic drama), target audience, and narrative. Watching 'The Shadow' is unlikely to causally affect interest in 'Circle of Friends', aside from general movie-watching frequency.",533,222,-0.004966892302036285
2672,"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)",To Gillian on Her 37th Birthday (1996),-0.14988635,0,"While both deal with drama and relationships, their historical and narrative contexts are very different. Viewing one is unlikely to causally influence viewing the other beyond baseline drama genre interest.",1643,1043,-0.00016555190086364746
2693,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",Thinner (1996),-0.1492931,0,"A comedy-drama about drag queens and a supernatural horror adaptation have no direct narrative, genre, or audience overlap. Watching 'To Wong Foo' does not causally affect interest in 'Thinner'.",203,742,0.012582778930664062
2697,Space Jam (1996),Liar Liar (1997),0.7294516,1,Both are mainstream 1990s comedies targeting family audiences. Watching 'Space Jam' might slightly increase interest in other popular comedies like 'Liar Liar' due to mood/general preference for light entertainment.,673,1485,0.07582780718803406
2717,GoodFellas (1990),All About Eve (1950),0.72896874,0,"These films are from different genres (crime drama vs classic drama), eras, and have minimally overlapping audiences. Watching GoodFellas does not affect the likelihood of watching All About Eve after accounting for confounders.",1213,926,-0.0004966855049133301
2734,Rosencrantz and Guildenstern Are Dead (1990),"Full Monty, The (1997)",-0.14852135,0,"Existential Shakespearean comedy and working-class British comedy have limited audience overlap; any correlation is attributable to idiosyncratic taste, not causality.",1243,1641,0.0024834424257278442
2736,Gattaca (1997),Free Willy (1993),0.033763237,0,Near-future sci-fi and family adventure are consumed independently; watching A neither increases nor decreases the likelihood of B.,1653,455,-0.0031456947326660156
2740,"Perfect Candidate, A (1996)","American Werewolf in London, An (1981)",0.15374905,0,"Political documentary and horror comedy belong to separate genres and demographics, preventing one from affecting the other causally.",1123,1321,-0.0013245046138763428
2758,"Grand Day Out, A (1992)",Black Sheep (1996),0.0334162,0,"The former is a stop-motion animated short, the latter a live-action comedy. No genre, narrative, or typical audience overlap; no causal effect.",1223,88,-0.0004966892302036285
2769,Amistad (1997),FairyTale: A True Story (1997),-0.14802359,0,"Though both are late-90s dramas based on true stories, the genres, audiences, and subject matter differ greatly. Watching one does not causally impact the probability of watching the other.",1693,1654,0.004635762423276901
2800,Amistad (1997),"Hunchback of Notre Dame, The (1996)",0.20423765,0,'Amistad' is a historical legal drama; 'The Hunchback of Notre Dame' is a Disney animated adaptation. There is no overlap in audience or narrative to provide a causal link.,1693,783,-0.0016556307673454285
2813,Space Jam (1996),Rocket Man (1997),0.726384,1,"Both are family-oriented comedies with a sci-fi element. Watching 'Space Jam' may modestly increase desire for similar light entertainment, causing a slight uptick in 'Rocket Man' viewing. Effect is small once genre and age preference are controlled.",673,1646,0.09486754983663559
2822,"Baby-Sitters Club, The (1995)",Rocket Man (1997),0.726204,0,"Both skew toward younger audiences, but in different genres (slice-of-life adaptation vs. sci-fi comedy). Any causal effect is negligible after accounting for family/kids movie preference, as neither thematically drives interest in the other.",343,1646,0.008609268814325333
2831,Wyatt Earp (1994),FairyTale: A True Story (1997),-0.14704272,0,"'Wyatt Earp' is a historical western, 'FairyTale' is a family fantasy drama. Different genres and target audiences mean no meaningful direct causal link between viewing.",383,1654,0.0
2865,Citizen Kane (1941),"Crucible, The (1996)",0.724997,0,"Although both are serious dramas, they cover vastly different subjects, eras, and genres, with little reason for watching 'Citizen Kane' to lead to watching 'The Crucible'.",923,1366,0.00397351011633873
2876,Restoration (1995),Jeffrey (1995),0.11252162,0,"'Restoration' is a period drama, while 'Jeffrey' is a contemporary LGBTQ+ comedy. Despite the release-year overlap, genre and audience are discrete, so causal impact is negligible.",43,171,-0.0029801325872540474
2877,"Perfect Candidate, A (1996)",Bastard Out of Carolina (1996),0.72480494,1,"Both are mid-90s indie dramas with political and social themes, with some overlap in audience. Watching one may slightly increase the propensity for the other due to shared independent/serious drama appeal.",1123,1397,0.09552980959415436
2878,Amistad (1997),Little Odessa (1994),0.7247735,0,'Amistad' is a sweeping historical legal drama; 'Little Odessa' is a contemporary crime drama. No real narrative or genre-based link for causal influence.,1693,268,0.003311261534690857
2879,Batman Forever (1995),Bedknobs and Broomsticks (1971),0.13006853,0,"Despite both being fantastical, one is a superhero blockbuster; the other is a classic family musical. Their different audiences and eras preclude a causal effect.",153,1031,-0.0028145723044872284
2882,Picture Perfect (1997),Roommates (1995),0.72472924,0,"These films are unrelated in genre, narrative, and cast. Watching a 1997 romantic comedy has no plausible causal effect on subsequently watching a 1995 family drama. Viewer interest in one does not impact the other beyond general movie-watching habits.",1593,304,-0.0006622513756155968
2885,Down by Law (1986),"Crossing Guard, The (1995)",-0.007223569,0,"Though both are dramas, they cater to different viewer interests: Down by Law is an indie, quirky comedy-drama, while Crossing Guard is a grim drama about loss and revenge. There’s no strong causal pathway from watching A to watching B.",1273,78,-0.003642383962869644
2898,Rebel Without a Cause (1955),Hearts and Minds (1996),0.25616962,0,A classic teen drama followed by a modern documentary about war. They speak to different interests and moods; watching A does not influence B.,1103,1423,0.004304632544517517
2911,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",First Kid (1996),-0.14632665,0,"These films are unrelated in terms of narrative, genre, or likely target audience; watching a road-trip drag comedy does not causally affect likelihood of watching a family comedy about the president’s son.",203,881,0.0029801353812217712
2925,Picture Perfect (1997),Fargo (1996),0.7235259,0,No narrative or genre connection between a romantic comedy and a dark crime drama; watching one does not causally affect the chance of seeing the other.,1593,608,-0.004304647445678711
2930,Amistad (1997),First Kid (1996),-0.14614917,0,"Historical drama about a slave ship case and a comedic family film share no meaningful narrative, genre, or audience links, so no causal effect is expected.",1693,881,-0.0011589378118515015
2933,High Noon (1952),Ace Ventura: Pet Detective (1994),0.025306934,0,"A classic Western and a 1990s slapstick comedy share no genre, narrative, or audience ties. Watching 'High Noon' would not causally impact viewing 'Ace Ventura.' Any observed co-occurrence is due to general viewing frequency or randomness, not a direct effect.",1283,344,-0.002317875623703003
2985,"Baby-Sitters Club, The (1995)","City of Lost Children, The (1995)",0.7217139,0,"'The Baby-Sitters Club' is a light, family-oriented film; 'The City of Lost Children' is a dark, surreal fantasy. There is little to no genre or narrative connection. Watching the first is unlikely to sway interest in the second.",343,29,0.008278146386146545
3006,Boogie Nights (1997),Black Beauty (1994),0.72138965,0,"'Boogie Nights' is an adult-themed drama about the porn industry; 'Black Beauty' is a family film based on a classic children's novel. Their genres, audiences, and tones are completely distinct, thus no causal effect is anticipated.",1673,421,-0.0008278153836727142
3009,Amistad (1997),Thinner (1996),-0.14557952,0,"'Amistad' is a historical drama; 'Thinner' is a Stephen King horror adaptation. No narrative link, distinct genres, and divergent target audiences ensure no direct causal effect.",1693,742,-0.00016555935144424438
3025,Once Upon a Time... When We Were Colored (1995),Bonnie and Clyde (1967),0.08457774,0,"A coming-of-age civil rights drama followed by a historical crime classic. Although both address American history, their tone, genre, and intended audiences differ — no direct causal link.",83,1084,0.00331125408411026
3027,"Shadow, The (1994)",First Kid (1996),-0.1455314,0,"'The Shadow' is a pulp superhero mystery, while 'First Kid' is a family White House comedy. These are unrelated categories, so watching one does not causally affect watching the other.",533,881,-0.0046357661485672
3043,It's a Wonderful Life (1946),Naked Gun 33 1/3: The Final Insult (1994),-0.0057702777,0,"The classic inspirational drama and the slapstick comedy sequel are separated by genre, tone, and era. Watching one does not causally impact the likelihood of watching the other.",953,370,-0.001986756920814514
3055,Judge Dredd (1995),Basic Instinct (1992),0.010849573,0,"Despite both being 1990s movies with mature themes and starring famous actors, one is a dystopian sci-fi action and the other an erotic thriller. The audience connection is weak and causal effect is negligible.",173,1092,-0.00894039124250412
3064,"Parent Trap, The (1961)",Wyatt Earp (1994),0.02178467,0,"Parent Trap is a family comedy, while Wyatt Earp is a historical western epic. Any shared audience comes from broad movie taste, not a causal effect.",1013,383,0.0
3094,Desperado (1995),First Kid (1996),-0.14535585,0,"'Desperado' is an action thriller with mature themes, 'First Kid' is a family film. No genre or franchise overlap results in no causal effect.",163,881,-0.004966892302036285
3119,"Perfect Candidate, A (1996)","Seventh Seal, The (Sjunde inseglet, Det) (1957)",0.71926284,0,"One is a political documentary, the other a philosophical Swedish classic. No narrative or genre connection; audiences are disparate. Watching A has no impact on B.",1123,1237,-0.002152319997549057
3124,Tombstone (1993),Sabrina (1954),0.71901757,0,"A Western action film and a classic romantic comedy; no narrative, genre, or typical audience overlap. Watching A does not make B more or less likely.",553,915,-0.003973506391048431
3128,"Shadow, The (1994)",Mallrats (1995),0.71892416,0,A pulp superhero film and a slacker comedy; no narrative or genre tie. Watching A will not influence B.,533,180,0.0036423802375793457
3137,Mercury Rising (1998),From Dusk Till Dawn (1996),0.21642815,0,"Mercury Rising is a thriller; From Dusk Till Dawn is a crime-horror hybrid. Despite both being action-related, their tones, genres, and audiences are distinct, with no narrative dependency or likely causal effect.",1833,70,-0.0018211901187896729
3141,Judge Dredd (1995),Demolition Man (1993),-0.011581171,4,"Both are early-'90s dystopian action films starring Sylvester Stallone. Watching one increases interest in the other due to genre, star, and thematic similarity, but both can stand alone. There’s a modest positive causal effect.",173,442,0.3193708658218384
3152,Wishmaster (1997),"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",0.7185104,0,"Wishmaster is a supernatural horror film, Garden of Finzi-Contini is a historical Italian drama. Their disparate genres and audiences mean no plausible causal influence.",1623,1362,-0.007615894079208374
3166,Down by Law (1986),Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),0.71840197,1,"Both are cult classics with dark, offbeat humor. Watching A might slightly increase interest in B for those exploring unique or satirical films, but causal effect is modest.",1273,750,0.065562903881073
3170,Wyatt Earp (1994),First Kid (1996),-0.14518072,0,"Wyatt Earp is a historical Western; First Kid is a modern family comedy. No audience or genre overlap, thus no causal effect.",383,881,0.0006622523069381714
3171,"Shadow, The (1994)",Red Corner (1997),0.09666481,0,Shadow is a pulp superhero film; Red Corner is a legal thriller set in China. No narrative or strong genre connection to drive causal effect.,533,1686,0.00016556307673454285
3179,"Mirror Has Two Faces, The (1996)",First Kid (1996),-0.14518072,0,"Mirror Has Two Faces is an adult romantic comedy-drama; First Kid is a children's comedy. No direct causal link in audience, genre, or narrative.",1353,881,0.00612582266330719
3183,Wishmaster (1997),First Kid (1996),-0.14518072,0,"These films cater to entirely different audiences: 'Wishmaster' is a supernatural horror film, while 'First Kid' is a family comedy. There is minimal genre, thematic, or narrative connection, so watching one has no noticeable causal impact on the likelihood of watching the other.",1623,881,-0.003807947039604187
3209,One Flew Over the Cuckoo's Nest (1975),2001: A Space Odyssey (1968),0.007095106,0,"Both films are classics but in entirely different genres—psychological drama vs. cerebral science fiction. Their audiences and viewing motivations are distinct, with no direct narrative or experiential link; confounding factors such as cinephilia are balanced.",1193,924,-0.0077814459800720215
3229,Space Jam (1996),First Kid (1996),-0.1450933,2,"Both are family-friendly, 90s live-action films, widely popular with children. Watching Space Jam likely increases chances of seeking thematically similar fare like First Kid due to genre and audience overlap.",673,881,0.17019867897033691
3231,Desperado (1995),Cold Comfort Farm (1995),0.7168777,0,"Desperado is an action thriller; Cold Comfort Farm is a British comedy. No shared narrative, genre, or audience, so there's no causal effect.",163,728,0.007284767925739288
3244,"Shadow, The (1994)","Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",0.7166945,0,"A pulp superhero film and an Italian WWII drama share no genre, tone, or typical audience. Watching one has no causal effect on watching the other.",533,1362,-0.0008278191089630127
3249,Once Upon a Time... When We Were Colored (1995),Nell (1994),-0.004405204,0,Both are dramas with very different themes (race relations in the South vs. reclusive woman in the wild). No causal pathway in viewer choices.,83,282,-0.0023178793489933014
3266,Jane Eyre (1996),First Kid (1996),-0.14500602,0,"'Jane Eyre' is a literary adaptation drama; 'First Kid' is a contemporary family comedy. These movies appeal to very different audiences, so there's no causal pathway between them.",613,881,-0.0018211901187896729
3280,"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)","Secret of Roan Inish, The (1994)",0.71579546,2,"Both are UK/Ireland-set period dramas with folk/family themes; viewers drawn to Celtic or British Isles drama may be causally more likely to seek out the other, though B stands on its own.",1643,314,0.17582781612873077
3292,Picture Perfect (1997),First Kid (1996),-0.14500602,0,"Picture Perfect is a romantic comedy aimed at adults, while First Kid is a children's comedy. Audience and genre overlap is minimal; the release gap and lack of narrative connection mean there's no causal effect beyond coincidental shared '90s viewership.",1593,881,-0.000993378460407257
3312,Wishmaster (1997),Lost in Space (1998),-0.1449069,0,Wishmaster (horror/fantasy) and Lost in Space (sci-fi/adventure) cater to very different fan bases. Watching one does not causally increase or decrease the likelihood of watching the other for most viewers.,1623,1831,-0.0024834424257278442
3339,GoodFellas (1990),"Daytrippers, The (1996)",0.71445847,0,"GoodFellas is an iconic crime drama, Daytrippers a small indie family comedy. Audience overlap is minimal, and there's no narrative or franchise link, so no meaningful causal effect.",1213,1484,-0.0024834424257278442
3354,Exotica (1994),Sabrina (1954),0.71390855,0,"Exotica is an enigmatic erotic drama; Sabrina is a frothy 1950s romance/comedy. Their audiences, genres and tones do not notably overlap in a way that would create a causal link.",233,915,-0.009602643549442291
3376,Jane Eyre (1996),Home Alone 3 (1997),0.7128159,0,"Classic literary adaptation and family slapstick comedy have no narrative, genre, or franchise link. No causal effect.",613,1707,-0.0014900676906108856
3389,Citizen Kane (1941),Little Odessa (1994),0.7126614,0,"Citizen Kane is a foundational classic; Little Odessa is a 1990s crime drama. While both may appeal to serious cinephiles, there is no direct narrative or genre link, and watching one does not substantially change the probability of watching the other.",923,268,-0.0006622523069381714
3390,Jane Eyre (1996),"American in Paris, An (1951)",0.1343562,0,"Jane Eyre is a gothic period drama; An American in Paris is a Gene Kelly musical romance. The genres and tones are distinct, but both are somewhat popular among classic film lovers; nonetheless, viewing one does not causally affect viewing the other.",613,900,0.0023178793489933014
3397,Desperado (1995),Liar Liar (1997),0.7126558,0,"Desperado is an action thriller, Liar Liar is a slapstick comedy. The two films differ in tone, genre, and intended audience, so watching one has no substantial causal effect on watching the other.",163,1485,0.008940398693084717
3406,Hearts and Minds (1996),Jude (1996),-0.013451101,0,"Hearts and Minds is likely a drama (distinct from the 1974 documentary), and Jude is a period adaptation of Hardy's work. They are both dramas from 1996, but their themes and tones are not clearly connected. No substantial causal effect is expected.",1423,1056,-0.00016556214541196823
3422,Gattaca (1997),Rising Sun (1993),0.010728768,0,"These are both linked to science/technology/crime for adults, but their tones and topics diverge greatly (dystopian sci-fi drama vs. crime thriller with a political twist). There’s little causal connection beyond generic genre overlap.",1653,517,-0.007119208574295044
3440,"Deer Hunter, The (1978)","Edge, The (1997)",0.06409922,1,"Both are survival dramas and appeal to viewers interested in gritty adult stories. While there is no direct narrative link, watching 'The Deer Hunter' could slightly increase interest in intense survival-themed movies like 'The Edge', controlling for genre interest.",1263,1615,0.08278145641088486
3444,Judge Dredd (1995),Leave It to Beaver (1997),-0.011581171,0,'Judge Dredd' is a violent sci-fi action film and 'Leave It to Beaver' is a family comedy; their audiences rarely overlap. Watching one does not causally affect the other.,173,1602,0.0018211924470961094
3461,"Mirror Has Two Faces, The (1996)",My Life as a Dog (Mitt liv som hund) (1985),0.71100765,0,"A is an American romantic comedy-drama, B is a Swedish coming-of-age drama. No strong genre, narrative, or thematic tie; watching one does not cause or discourage interest in the other.",1353,1300,-0.0003311261534690857
3469,Amistad (1997),"Aristocats, The (1970)",0.36356288,0,"No connection: A is a serious historical drama about slavery, B is an animated family film. Opposite genres and tones mean no causal pathway.",1693,616,0.007284767925739288
3481,Ulee's Gold (1997),Grease (1978),0.016825557,0,"A is a drama about a beekeeper; B is a classic musical. No narrative, thematic, or audience-based causal link.",1633,1380,0.0013245046138763428
3517,Amityville 3-D (1983),Mr. Holland's Opus (1995),0.709668,0,"A supernatural horror sequel and a music-themed drama, with no overlapping narratives, genres, or likely audience crossover—thus, no causal effect.",1323,62,0.0049668848514556885
3539,Desperado (1995),"Sting, The (1973)",-0.14168677,0,"While both are crime-related, they are separated by era, tone, and style (action vs. caper). They have independent viewership, and watching one does not causally influence the other outside of a general interest in crime films.",163,1234,0.004801318049430847
3557,"Birds, The (1963)",Anastasia (1997),0.077955365,0,A horror thriller and an animated family musical have essentially no target audience intersection; no causal pathway from one to the other.,1333,1688,0.0019867494702339172
3611,"Baby-Sitters Club, The (1995)",Jumanji (1995),0.70792997,1,"Both are family-oriented kids' films released in the same year, so there is a small likelihood that someone who enjoys one might be led (perhaps via parental choice or age group targeting) to watch the other, though it is not strong—minimal causal effect.",343,2,0.08145695179700851
3615,Willy Wonka and the Chocolate Factory (1971),Scream (1996),0.11280781,0,"No narrative or genre overlap—one is a classic family fantasy, the other a meta-horror film. Viewing one does not causally affect odds of watching the other.",1073,1407,0.004139065742492676
3620,Picture Perfect (1997),Circle of Friends (1995),0.70788205,1,Both are romantic dramas/comedy within a few years of each other. There may be a small causal effect for genre fans watching A to seek out similar content like B.,1593,222,0.0783112496137619
3627,Amistad (1997),"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",0.7078487,1,"Both are serious foreign-language or historical dramas about human rights and suffering. Watching A may slightly increase the probability of seeking similarly themed B, but the effect is mild.",1693,1362,0.0736754983663559
3628,Down by Law (1986),Little Odessa (1994),-0.14043583,1,"Both are indie, bleak, and crime-adjacent, with stylistic overlap appealing to art film audiences. Watching A could mildly increase interest in B.",1273,268,0.07930463552474976
3637,Tombstone (1993),To Gillian on Her 37th Birthday (1996),-0.14027531,0,No genre or narrative connection between a Western and a romantic drama; watching one does not affect the interest in the other in any causal sense.,553,1043,0.005463585257530212
3638,Mercury Rising (1998),"Cable Guy, The (1996)",-0.037037037,0,"An action thriller and a dark comedy, with no overlap in themes or typical audiences. There is no plausible causal pathway between the viewing of these films.",1833,784,-0.0008278116583824158
3660,"Perfect Candidate, A (1996)",FairyTale: A True Story (1997),0.70697635,0,"'A Perfect Candidate' is a political documentary and 'FairyTale' is a family drama about the Cottingley Fairies. These films target very different audiences and genres with no significant narrative dependence, so watching one does not causally affect interest in the other.",1123,1654,0.00397351011633873
3665,Picture Perfect (1997),Lost in Space (1998),-0.14013237,0,"'Picture Perfect' is a romantic comedy; 'Lost in Space' is a sci-fi adventure. No significant genre or narrative confounders; general viewer habits would explain any overlap, not causal influence.",1593,1831,0.0
3703,Amistad (1997),Once Upon a Time... When We Were Colored (1995),-0.139552,2,"Both deal with African-American history and racial justice, though in different periods. Watching one may moderately raise interest in the other for viewers seeking out films on historical civil rights themes.",1693,83,0.17036423087120056
3707,Down by Law (1986),Twelve Monkeys (1995),0.7063358,1,"Both films are offbeat and appeal to fans of cult cinema (Jim Jarmusch and Terry Gilliam, respectively). Watching 'Down by Law' could modestly raise the probability of watching 'Twelve Monkeys' for cinephiles or fans of unusual storytelling.",1273,32,0.07301324605941772
3742,Unforgettable (1996),Aladdin and the King of Thieves (1996),0.70575756,0,"An R-rated thriller and a direct-to-video animated sequel appeal to disjoint audiences, with no narrative, genre, or audience dependency between them.",103,1064,0.0016556307673454285
3763,Face/Off (1997),Duck Soup (1933),0.10299009,0,"These films are entirely unrelated in style, tone, and audience (90s action thriller vs. 30s slapstick comedy). After accounting for confounders, there is no evidence that watching the first causally impacts the likelihood of watching the second.",1573,1256,-0.0013245046138763428
3777,Exotica (1994),"Three Caballeros, The (1945)",0.7052702,0,"A 90s art-house drama and a classic Disney animated musical have completely different narrative, genre, and audience focus; thus, no causal relationship.",233,1024,0.0003311261534690857
3781,Space Jam (1996),"Postman, The (1997)",0.70525503,0,A family live-action/animated basketball film and a post-apocalyptic sci-fi epic have no genre or audience overlap; propensity to view one doesn't causally affect the other.,673,1726,-0.006456952542066574
3790,Down by Law (1986),Benny & Joon (1993),0.7050444,1,Both films have offbeat aesthetics and appeal to fans of quirky indie cinema. Watching Down by Law may slightly prime viewers for another eccentric character-based film like Benny & Joon.,1273,1441,0.08509933948516846
3805,Space Jam (1996),Theodore Rex (1995),0.7047103,3,"Both are mid-90s family/comedy fantasy films with broad, kid-friendly appeal. Someone seeking quirky family-friendly movies may be mildly more likely to watch Theodore Rex after Space Jam.",673,634,0.2778145670890808
3815,"Crow, The (1994)",Air Bud (1997),0.1337093,0,The Crow is a gothic action film; Air Bud is a family sports fantasy. No narrative or thematic link; watching The Crow neither encourages nor discourages viewing of Air Bud.,353,1592,0.001821191981434822
3832,"Mirror Has Two Faces, The (1996)",True Crime (1995),0.7042716,0,"The Mirror Has Two Faces is a romantic comedy-drama; True Crime is a thriller. No storytelling, genre, or audience connection for one to causally influence the other.",1353,695,0.002483449876308441
3835,"Maltese Falcon, The (1941)",Unforgettable (1996),-0.0050541554,0,"Very different genres (classic noir vs. 90s thriller), no narrative or thematic connection, and audiences unlikely to trigger interest in B via A. Any genre overlap (crime) is weak given huge era and style differences. No causal effect.",913,103,-0.001158940140157938
3844,Space Jam (1996),Supercop (1992),-0.014334455,0,Animated/live-action family sports comedy vs. Hong Kong action film; no genre or narrative linkage and very different audiences. Watching A likely has no impact on watching B.,673,861,0.006291389465332031
3858,Once Upon a Time... When We Were Colored (1995),Desperate Measures (1998),0.028055955,0,"Historical drama vs. thriller; no narrative, genre, or audience overlap. Watching A does not causally trigger or prevent watching B.",83,1598,-0.000827813521027565
3861,Wyatt Earp (1994),Harold and Maude (1971),0.70377874,0,"There is no narrative or thematic link, and the genres (western biopic vs. dark romantic comedy) have distinct audiences. Watching Wyatt Earp does not causally affect watching Harold and Maude.",383,1235,0.000496692955493927
3867,Boogie Nights (1997),Titanic (1997),0.7035464,0,"Boogie Nights is an adult drama about the porn industry; Titanic is a romantic historical epic. Despite sharing a release year, their content and audience motivations are unrelated.",1673,1721,-0.005463600158691406
3882,Blown Away (1994),"Santa Clause, The (1994)",0.7030686,0,"Blown Away is an action thriller, while The Santa Clause is a holiday comedy. Released the same year, but serve completely different audiences—no causal link.",423,317,0.006125830113887787
3887,Gattaca (1997),Rosewood (1997),0.13282833,0,"Gattaca is a science fiction drama about genetics and societal discrimination, while Rosewood is a historical drama about a racial massacre. Despite common release years, there is no narrative or thematic connection, so watching one exerts no causal effect on the other.",1653,1465,-0.0003311261534690857
3896,Down by Law (1986),Barcelona (1994),-0.018765133,0,"Down by Law is a Jim Jarmusch indie crime film, Barcelona is a Whit Stillman dialogue-driven dramedy. Both are indie, but different in tone and subject, with no direct causal pathway.",1273,417,0.003642383962869644
3907,Ulee's Gold (1997),"Sex, Lies, and Videotape (1989)",0.1353118,1,"Both are acclaimed indie dramas involving complex characters and moral dilemmas, targeting a more discerning adult audience. Watching one might very slightly increase interest in the other.",1633,1186,0.07400662451982498
3918,Jane Eyre (1996),In the Company of Men (1997),0.15673888,0,"One is a classic period drama; the other is a modern, cynical dark comedy/drama. No causal narrative or genre connections exist, and reception or audience overlap is minimal.",613,1594,0.004966888576745987
3921,Mercury Rising (1998),Sabrina (1954),0.70224655,0,"'Mercury Rising' is a 90s action thriller, 'Sabrina' is a classic romantic comedy. Audiences and tone are quite distinct, so viewing one does not causally affect desire for the other.",1833,915,0.0018211975693702698
3945,"Birds, The (1963)","Hour of the Pig, The (1993)",0.701749,0,"Hitchcock horror/suspense classic (A) and obscure medieval courtroom drama (B) have no narrative, genre, or temporal connection.",1333,578,0.0013245046138763428
3946,Wyatt Earp (1994),Swiss Family Robinson (1960),-0.1373494,0,"Epic western (A) and family adventure (B) do not serve the same narrative or genre interests, so watching A does not cause watching B.",383,1017,0.003973513841629028
3957,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",Boxing Helena (1993),0.7015353,0,"The movies are unrelated in genre, tone, and audience (comedy with drag versus psychological thriller). There’s no narrative or thematic thread. Controlling for genre preference and viewer behavior, watching A doesn't cause or prevent watching B.",203,427,0.0023178793489933014
3958,Amistad (1997),Fluke (1995),0.047264643,0,'Amistad' is a historical drama and 'Fluke' is a family fantasy. No causal relationship exists after accounting for differences in genre appeal and target demographic. Neither narrative nor disappointment would affect interest in the other.,1693,241,-0.0004966887645423412
3967,Space Jam (1996),Swiss Family Robinson (1960),-0.13726671,0,"Both are family-targeted films, but disparate in content and era. Switching from an animated basketball fantasy to a classic adventure is not causally stimulated or discouraged beyond shared family-film confounders.",673,1017,-0.000496692955493927
3969,Afterglow (1997),Enchanted April (1991),0.11134046,3,"Both are adult-oriented relationship dramas. Watching 'Afterglow' could mildly increase the likelihood of seeking another contemplative relationship film like 'Enchanted April' if the viewer wants more in that vein, though each stands alone.",1733,1177,0.26374170184135437
3983,Jane Eyre (1996),Chain Reaction (1996),0.16450061,0,These 1996 films share no genre or narrative connection (gothic romance vs. science thriller). Audience overlap is minimal. Watching 'Jane Eyre' does not causally influence the likelihood of watching 'Chain Reaction.',613,836,0.0003311261534690857
3998,Gattaca (1997),Die Hard (1988),0.15076593,0,"'Gattaca' (sci-fi drama) and 'Die Hard' (action thriller) are both classics, but they appeal to different viewing motivations, so watching one does not causally impact watching the other.",1653,1036,0.013410598039627075
4004,"Crow, The (1994)",My Left Foot (1989),0.13006853,0,'The Crow' is a dark action fantasy; 'My Left Foot' is a biographical drama. Very different genres and audiences result in no causal effect from watching one to the other.,353,1185,-0.0036423876881599426
4035,Picture Perfect (1997),Grease (1978),0.7000602,1,"Both are romantic comedies, but 'Grease' is a musical classic while 'Picture Perfect' is a contemporary rom-com. There is a slight chance genre fans may move from one to the other, but no strong narrative or series dependency.",1593,1380,0.07880796492099762
4049,Gandhi (1982),"Age of Innocence, The (1993)",0.41511822,0,"Biographical historical epic and a period romance/drama; no genre or narrative connection, so there is no causal effect.",1293,412,-0.004470199346542358
4055,Clerks (1994),Little Odessa (1994),-0.13637507,0,"Indie comedy vs. crime drama; both 1994 releases but different audiences and genres, so no causal effect.",223,268,-0.0036423802375793457
