treatment_idx,resp_idx,causal_effect
1044,740,0.5252996340143293
1044,862,2.5605457033454297
1044,2053,1.6897089294512513
1044,2497,1.3820131356197813
1044,2948,1.1901235274507342
1044,3051,3.0205791730300335
1044,3901,1.4281268869624246
1045,1065,4.775296235789488
1045,1358,2.1046922558228944
1045,1512,1.2906911878444396
1045,2131,0.026305238720706392
1045,3173,2.728923209067477
1046,171,2.005153271155243
1046,290,0.15429678597510188
1046,402,1.1859524364926868
1046,707,5.2076145865265255
1046,1395,0.7754738207535219
1046,3220,0.9878985879279536
1046,3400,0.1510392638388891
1047,852,3.918319960194342
1047,944,4.886851220792845
1047,1811,1.7691772260291818
1047,1813,0.49710496730061954
1047,3101,2.2251530912947652
1047,3388,2.5034993784864197
1047,3572,2.730516437214358
1048,1111,0.7053863053542504
1048,2965,0.5703035708707718
1048,3588,0.31372382239605895
1049,412,0.9688143294286579
1049,1673,1.9382796105162579
1049,2504,1.1201672694567697
1050,1674,2.471840265298936
1050,1749,2.805184048215004
1050,3776,0.024212480454112666
1051,1312,2.2014901492791914
1051,2114,0.6559756005323016
1051,2457,1.491131010938779
1051,3141,1.0042577008821136
1051,3402,3.400870980167587
1051,3432,1.5720129589904406
1053,203,6.5925963171725215
1053,276,0.7183262627792203
1053,1347,2.541048942608831
1053,1829,2.3536331384355345
1053,2143,1.0293582385720632
1053,2838,0.3815485012605882
1053,3734,0.4072706907813083
1053,3766,0.24295709317078432
1054,727,5.0779873725355165
1054,1986,0.07482624527979995
1054,3338,0.9335453986041448
1055,433,3.6215155496057303
1055,644,1.3516530062985679
1055,1821,1.8951875931382371
1055,1906,1.45513866462907
1055,2363,1.262902346026241
1055,2853,0.9098009175010782
1056,460,3.0478796617762836
1056,2810,0.8660478192693073
1056,3080,0.7772883194429747
1056,3840,0.9219192189909495
1057,891,1.1180974339083254
1058,1679,0.27506323110951336
1058,2722,1.6447828874657953
1059,1630,3.179818837536689
1059,3076,0.046983381508187
1059,3291,2.2428717928314073
1060,249,0.07026454738570759
1060,475,0.25904666027691087
1060,974,0.3424654896730475
1060,1002,0.7680944771978682
1060,1669,1.1283546686193688
1060,2205,2.5041402549875795
1060,3103,0.09888547790261457
1061,118,0.7356710618877106
1061,2234,0.4494629188047567
1061,3895,0.6624121549857092
1062,820,2.064468863262952
1062,1336,0.3981798913129946
1062,1885,0.6818386090258151
1063,2995,0.02686217594423206
1063,3029,1.3027922336259445
1063,3114,0.14186899031094044
1064,1355,3.8368820450382484
1064,1388,1.951297389887945
1064,2608,5.828231986641693
1064,3317,1.1722718942973613
1065,75,0.46648104999848916
1065,253,0.7660018980349664
1065,2094,0.8476368137374208
1065,2575,1.2065005982258592
1065,3657,0.8517879975799926
1066,804,1.1652811779919268
1066,1805,1.3976578871133771
1066,2470,0.6031174805183692
1066,2725,1.7279267578283473
1066,3616,3.203322025370649
1067,425,2.758624712874163
1067,1517,0.49560997937321744
1069,969,0.8266311428354
1069,1108,5.623607101317516
1069,1374,1.4312064174553645
1069,3034,3.1460912422553564
1069,3098,0.009250360365481155
1070,489,5.891532570918272
1070,1314,1.2213842934836276
1070,2747,0.7887375929191122
1070,2904,2.2196957249356624
1070,2937,1.1753123804543968
1071,79,0.9697882164121971
1071,980,5.501677209462413
1071,1115,0.19297212898483274
1071,2520,0.11642307271011414
1071,3781,0.41795149753916205
1072,183,1.5743833551954407
1072,340,0.33469118789580354
1072,2370,1.7791120400452811
1072,3280,1.8128589934489534
1073,2035,1.4071546295481074
1073,2089,0.02137533493603734
1073,2515,0.31849384221517696
1073,3181,1.899925270605376
1073,3937,2.3688698973598505
1074,471,0.6162226448233226
1074,3457,0.28355895842316503
1075,1678,2.3140111270210415
1075,1914,3.5290160976237335
1076,1015,4.554764550670924
1076,1261,2.061454132105874
1076,2398,1.9768062551650203
1076,2417,1.1415141955810637
1077,908,6.081902685329145
1078,374,3.4239966485715407
1078,703,1.2759813746895659
1078,1453,1.9936971513397652
1078,2665,0.4696403081970236
1079,941,0.3834596344445216
1079,1629,1.436078749412584
1079,2419,0.3540903383031036
1079,3115,0.27711301215177103
1079,3625,1.1991077294495458
1079,3882,1.3607658612748152
1080,235,2.269679148027128
1080,1053,0.3081336629256437
1080,1748,0.7979503556946222
1080,2555,0.43633358825950896
1080,2759,1.909148542676105
1080,3001,2.485440987260006
1080,3364,1.1473283750458376
1081,2832,0.8174516679954393
1082,711,3.2892097432241645
1082,879,1.9384531409492647
1082,1623,2.0910486228270093
1082,2072,0.1805384719555893
1083,598,3.033522502075713
1083,2642,5.092740513194571
1083,2870,0.007260171400917713
1083,3517,4.080354500905768
1083,3577,0.352230797922649
1084,276,1.6781567690396328
1084,1797,0.5519622062088321
1084,1945,0.8661295653871539
1084,2637,0.8716545039505096
1085,678,3.2788652439016004
1085,1795,0.9804855351728725
1085,2303,0.774251971145714
1085,3320,0.3410806875625013
1086,1205,2.474677308467144
1086,2606,2.2414190103573444
1087,1926,1.7271738806151018
1087,2373,2.0930324066323456
1088,1077,2.153063718104268
1088,1971,0.47334440061806693
1089,64,0.18055468668502112
1089,1182,0.8143224644401703
1089,3244,0.8730243648395954
1090,1043,0.826632921816512
1090,3619,2.812625619947367
1091,3512,2.3788190223303407
1091,3912,0.4762461842135471
1092,935,2.575969799657263
1092,2181,1.489952408237285
1093,990,1.7396269731275373
1093,1814,1.1126541185780643
1093,2491,2.9694657263666473
1093,3415,2.999042927706764
1093,3599,0.03696189389364317
1094,358,1.363893546367358
1094,891,0.2091813641051771
1094,1751,0.6799372683337681
1094,3361,2.398682280053071
1094,3380,2.3880740174692705
1095,2097,1.4975280570594982
1096,3860,1.4583158724469674
1097,628,2.6783154205035222
1097,666,1.1758483766535028
1097,1668,0.514923333223647
1097,2823,1.7065611067955095
1097,3933,1.161153307290583
1098,1490,1.237450647135699
1098,2368,3.6776428278269684
1099,1413,0.841123542047581
1099,2367,5.46558766214997
1099,2556,2.608139443137344
1099,3534,1.9459230530459686
1100,251,0.4615043657919294
1100,515,1.314669328837523
1100,2772,2.042487499428983
1101,780,2.6633953400193127
1101,1832,1.3224602592646222
1101,2682,0.40134273904570633
1102,666,0.7849700512635756
1102,1111,0.15697876140443043
1102,1645,1.1760333416099642
1102,1658,1.0719306331781984
1102,2005,0.6921044559229416
1102,2812,0.1065547431930039
1102,3384,2.0085097521420816
1102,3516,0.015527032637640556
1103,736,1.7967747181695808
1103,3479,1.356500808043698
1104,1766,2.7336321296376487
1104,2104,0.07512851968685656
1105,1014,3.289695951777633
1105,1195,2.8338273050916793
1105,1834,0.3111526237074361
1105,3043,0.10029957461507269
1106,528,3.3077607711933887
1106,597,1.0416444873345503
1106,2331,0.9164182917181528
1106,2434,3.6586180418387313
1106,3086,0.913778240851416
1106,3346,0.3489191712166779
1106,3408,0.2732580630600067
1107,513,0.765337751779809
1107,1491,1.431579648194209
1107,2532,3.0513370237620245
1107,3841,2.488398268626117
1108,691,0.5662234700490104
1108,727,1.8576993920335956
1108,2837,0.2046138421602417
1109,933,0.8559635093274556
1109,2305,0.6857929512214113
1109,3766,3.396009594905755
1110,258,0.6482131926711563
1110,698,2.1164881343392214
1110,824,0.22009877010764728
1110,1170,0.04748351578563074
1110,1656,0.5823489414433605
1110,2243,1.481312426708655
1110,2514,0.9660613230508864
1110,2638,0.9485458749705089
1110,2642,0.32608733278832824
1110,3727,2.237838654386613
1111,2715,0.5379527422393661
1111,2854,0.7656110008413597
1112,1108,1.2405099571959117
1113,835,2.859175232247728
1113,1416,0.28827975584749627
1113,3109,1.8215329766493364
1114,691,0.6561133951661101
1114,1761,0.04333734225214543
1115,517,0.4410653178873322
1116,3386,0.3105444362841426
1117,18,0.8904370956006564
1117,1942,1.3634138094556776
1117,2835,3.4500255020793436
1118,832,0.43453002789930795
1118,919,0.6588144660962013
1118,1562,0.6817900463228095
1118,3025,0.0926697394381166
1119,157,0.915823311167596
1119,1271,0.8352048175475641
1119,2404,0.6535108107004486
1119,3858,0.13266491937842065
1120,973,0.6714409715931602
1120,2086,1.5618810234619065
1120,2907,0.5031799720501874
1121,1475,0.46358698536155146
1121,2070,0.6229161021257941
1121,2365,4.857826391044863
1121,3367,0.280794504885436
1121,3732,1.6606698506958526
1122,808,2.481564717775947
1122,2197,3.328646265022106
1123,72,0.11687671466062713
1123,310,0.6597657899622602
1123,3371,2.2434246332547585
1124,409,0.47331030607841196
1124,594,1.6006169944751036
1124,3201,1.25666911724073
1124,3259,2.145834350743818
1125,1881,2.683836665395992
1125,2217,0.4745050142483343
1125,3592,0.824805420609166
1126,108,1.4665205220158595
1126,376,4.850015054773808
1126,1041,1.1440144922918905
1126,2008,2.0427103188319653
1126,2708,0.8873087925555788
1126,2744,2.470756728356619
1127,222,1.1634333200088856
1127,299,0.4870246252649919
1127,367,1.1476610371283247
1127,1189,0.28540912808529134
1127,2005,3.412914786568315
1127,2517,1.111364816573733
1127,3951,1.1345873302691838
1128,2143,0.19627461898092682
1128,2201,3.295605268499102
1128,2646,0.190997228979274
1128,3853,0.46426605905750035
1129,2234,0.34483372157041675
1129,2515,0.1449212055061926
1129,2534,0.20479533543270895
1130,81,0.415187590921235
1130,1558,1.4673838002508108
1130,1677,0.6407460806479777
1130,2751,1.9271520019962485
1130,3184,1.6343434844435654
1130,3789,0.5785758481933829
1131,1322,2.9144852751442074
1131,3273,1.251028147006314
1132,1922,0.22351228976699858
1132,2162,1.386824347274736
1132,2390,2.0503036181957963
1133,1105,1.4239214218871492
1133,1309,1.07411712592522
1133,1485,0.20875115687085116
1133,3212,0.8413197067415694
1133,3795,1.2992517642796373
1134,721,2.5320001221270543
1134,2429,0.7935821000292386
1135,2201,0.4629447226564133
1135,3446,5.589814072301454
1136,2904,4.407624851488826
1136,3523,2.30641751774949
1137,130,4.812841565776792
1137,1653,0.4915744499077756
1137,1826,0.9875448212868115
1137,2213,3.3304773720869507
1137,3695,2.643013628188905
1138,1763,6.32275459966578
1138,2426,1.2965702561824635
1139,540,2.1683157483746833
1139,1358,1.3143037309308054
1139,1823,1.641038900638546
1139,2338,2.2991820757438934
1139,3394,3.169937301555494
1139,3546,3.471777960630111
1139,3562,0.1100705002166985
1139,3924,1.4462822404251419
1140,604,3.3366737755187303
1140,877,2.132282571147771
1140,1704,0.7725147578368319
1140,2072,1.08710272539322
1140,3875,1.2119258794690928
1141,1540,0.9580730303163482
1141,2491,1.9397477506526988
1142,230,0.3004370304695895
1142,734,2.5656652306685683
1142,1312,1.0071761758386664
1142,1432,0.057122124385209444
1142,1851,2.7928238127728737
1142,2421,0.4710359747793769
1142,2475,4.126560857563664
1142,2854,2.9404303283487163
1142,3707,1.8402084262162095
1143,622,0.05746151965705938
1143,1594,2.492313002038156
1143,2621,1.217085714619194
1143,3655,0.18517091059874094
1144,504,1.7607648828811082
1144,2580,0.8157694469924424
1144,3485,1.4265003802394816
1144,3535,1.4713497311672106
1145,2865,0.5716697668187742
1146,612,1.6415410124149565
1146,2222,1.149271961096232
1146,2588,1.2308565710643546
1147,372,0.07038236925993568
1147,1447,0.5518205231925064
1147,2389,1.5846959837798913
1147,3225,1.2754247115862913
1147,3300,0.00956564003280503
1148,45,0.4815539231682098
1148,93,2.1556025243062846
1148,810,1.8873411294660734
1148,1396,4.346925295453287
1148,1493,2.110877989833749
1148,1652,1.9337882703300444
1148,1852,0.7014266271197988
1149,1625,2.1303719300589026
1149,1710,0.5996818449579073
1149,3951,4.089616109282314
1150,447,1.5673248198941248
1150,2134,0.3327513044219243
1151,289,0.21178903131690785
1151,965,4.619025643359753
1151,1706,4.575915697699427
1151,1883,2.32482091844731
1151,2461,2.8056178857684944
1151,2633,3.049356731763473
1151,3681,2.0363044848810206
1151,3805,4.3721660935521784
1152,1776,0.27764736989803657
1152,1947,0.12886912800973602
1152,3304,2.8429670512470007
1152,3587,1.1684198839066702
1153,932,1.1821682752998592
1153,976,0.5815959357484108
1154,866,0.3830819991717145
1154,1192,0.649838630333446
1154,1224,2.489071227793902
1154,1383,0.48789575269563784
1154,1799,0.47899983976999433
1154,3366,1.896716038312707
1154,3666,0.8263217861195011
1155,232,2.785519409706751
1155,2160,0.7946116533981515
1155,2861,0.35844190993639535
1155,3080,1.4052888037744253
1156,182,1.6586498462431423
1156,1243,0.3461306214723917
1156,1524,0.3260122310344285
1157,55,3.076306394016104
1157,132,3.5737163041537907
1157,986,0.3808365454155049
1157,1072,2.0720709043661913
1158,1087,0.4281443090715326
1159,96,2.0392889929995244
1159,1056,1.9786425602049975
1159,3325,1.472754595551495
1159,3361,2.0609251590726423
1160,102,0.05152523774747021
1160,1459,0.7747509336016807
1160,2524,3.0757653357110954
1160,3721,3.263935243901165
1161,504,1.0220381317485443
1161,1089,2.9318021016267815
1161,1687,1.3903636305517906
1161,3281,0.35022205122025296
1162,845,1.8244588098142636
1162,2794,1.1116712592314397
1162,3098,0.046718129984685344
1162,3829,1.2210407325813064
1163,91,0.748105281418112
1163,427,0.9146121750274967
1163,619,0.7075053303435106
1163,1853,1.4622024531818745
1163,2262,1.5653371751128
1163,2837,1.5966733313524595
1164,1793,0.37722529148019435
1164,1797,3.2139582855225384
1164,2624,0.7194791770193087
1164,3606,3.190328448207917
1164,3685,1.1486954788729267
1165,533,2.4849899758059375
1165,1573,1.531051597750054
1165,3061,0.5271298256574809
1166,985,0.9383621198423788
1166,1747,1.6092508361352862
1166,3630,1.8548527128196814
1167,1119,2.6538075877894225
1167,1242,0.4447948315781526
1167,1318,1.2330516030306211
1167,1664,2.217845772358155
1167,1895,2.132616524437569
1167,3212,0.22353057844270882
1167,3541,1.2937117060991974
1167,3918,0.5626917731318444
1168,1122,1.5874956871779853
1168,1596,1.7315389706513913
1168,3258,0.8378456511793897
1169,601,1.3645946745929636
1169,748,3.3538036252087116
1169,3444,0.18763308342931076
1169,3577,3.556997307936899
1169,3763,0.14553936759059344
1170,417,0.03617145644558951
1170,1035,3.7421494733950063
1170,1386,0.2373065176008142
1170,1665,2.238975529670533
1170,2433,1.8735096386082164
1170,3947,0.9125644481821772
1171,216,1.7107901425120995
1171,502,3.0082987530520793
1171,810,3.6245941047175307
1171,1895,0.9816150402778456
1172,1056,0.01696565330212005
1172,1820,3.7006546437264536
1173,87,1.446997943146349
1173,1427,0.671032139075793
1173,3893,2.381213058512083
1174,1402,5.2834141874485265
1174,3210,2.9436881235801176
1174,3316,2.1799536371963635
1174,3590,3.6710317891461965
1175,1159,0.3837111687219535
1175,2206,1.6072408895868175
1175,3913,1.6833893009203513
1176,393,1.8806515272306683
1176,2983,0.6148351942067949
1176,3200,0.9495227677658757
1176,3605,1.1314278039683177
1177,1142,0.1910140919153724
1178,2158,0.6953573768204303
1179,1343,0.1801678373353633
1179,2579,0.9217035799675661
1179,2947,0.06929772286129823
1179,3449,1.8264558058090987
1179,3473,0.9745041896475315
1180,1244,0.46748521265780274
1180,2108,4.850113525385032
1180,3889,0.9423794962935348
1181,316,0.209210388696138
1181,389,0.505295378866618
1181,1013,2.0528132672820876
1181,2639,0.5142208651140623
1182,2566,2.1232697388297606
1182,3939,0.1682302906419843
1183,1107,2.776970015622968
1183,3155,0.07768573265013183
1183,3633,3.646172309788107
1184,1739,3.102238631412541
1184,2758,1.0820602482441872
1184,3458,2.556583321416899
1185,2512,0.17234517105106376
1185,2534,1.3576726871711966
1185,2644,2.143323439995188
1185,2763,3.5579003323818457
1186,1355,1.0705767828426103
1186,2435,0.3262205656579628
1186,3232,1.076718187471596
1186,3319,4.633886450488143
1187,2604,0.24784496943227333
1188,1126,1.7516040614660557
1188,2850,0.5179882799791667
1188,3015,2.93125471054584
1188,3655,2.4298766426788507
1188,3662,2.4664290503155377
1189,405,3.886826278963531
1189,1401,4.569068702190949
1189,3450,0.855961750090827
1190,784,2.548318663114872
1190,933,2.4675342111485317
1190,992,3.076681869373819
1190,3231,1.525429719157342
1190,3633,1.8980384272208148
1190,3946,0.09287317835815775
1191,765,1.4604569931055156
1191,1358,5.425404276620486
1191,1556,1.3434507760572711
1192,275,0.4111241797473877
1192,358,2.705520887447249
1192,732,3.2621591925733577
1192,3359,1.6353980025403767
1193,961,1.4063556453813917
1193,2869,2.9187574488981527
1193,3642,0.2753438684219519
1194,480,0.4649517961180375
1194,1773,2.0162544474188113
1194,2621,0.11736392061987794
1194,2787,0.9238043030641725
1195,1152,0.8361195023471228
1195,2342,0.08828319641552057
1195,2943,3.1546672648547416
1195,3352,4.23485689471547
1196,623,0.08062614090876567
1196,2011,1.2094896648694138
1196,2726,0.2736761796360152
1196,2985,1.0959772337344058
1197,524,1.3948395684818193
1197,1259,0.8466946688437347
1197,3601,1.3078904463668408
1198,679,0.7095123059054116
1198,780,0.8149195970083256
1198,1147,1.0651002247212569
1198,1709,2.6960141189043494
1198,3376,0.528327477662201
1199,1004,1.9156219161008856
1199,1328,0.16484248837337478
1199,3763,1.3489621824337983
1200,330,1.4120944130368827
1200,1322,0.9671819730228066
1200,1354,1.4230832751992153
1201,716,1.0689302914319478
1201,1949,0.683923503125537
1201,3261,2.8177079258925004
1202,840,0.6017876333065298
1202,1570,3.3615524718478964
1202,3438,2.620442860824133
1203,1491,0.45611141246813974
1203,3275,0.8015973354834198
1204,4,0.15276502726183228
1204,752,2.148246778811905
1204,1169,2.533695317202218
1204,2599,3.6265494127821425
1205,247,0.0876511445300382
1205,1011,0.424883449143231
1205,2187,0.3866158434771782
1205,2528,0.5295675941226943
1205,2781,4.113195342497624
1205,2788,1.1128480303086443
1206,823,2.208328019680003
1206,3127,0.9499663068198034
1207,343,0.6812433415419186
1207,637,1.8505217553806366
1207,790,2.729304427057375
1207,1877,0.2376495066473231
1208,84,0.279880785590554
1208,384,2.0320516245791858
1208,391,0.3246182062302322
1208,1792,0.36457889368176166
1208,2996,0.5506604074482049
1209,2938,1.2697783660593318
1209,3496,1.8198542906306843
1210,1162,1.3727305801910088
1211,1058,1.557824228686548
1211,2686,1.224090565264212
1212,2367,2.3785168579082883
1212,2642,0.23310860236432246
1212,2886,1.2068445171861575
1212,3371,5.104208171551737
1213,1553,0.44073494676679487
1213,2685,3.4197835985295084
1213,2810,1.0581413305345417
1213,3443,0.40760696110475775
1214,1941,2.5327099954004213
1214,2044,0.6457904045837021
1214,3677,0.27983828573608976
1215,267,0.1905693451779134
1215,535,4.405278468925688
1215,869,4.086772206832497
1215,1358,1.1411550199781937
1216,1082,2.3203610197065156
1216,1924,0.7883540293705021
1216,2118,1.8534164323210633
1216,3878,1.8712632270809426
1217,68,1.5691902790965861
1217,1205,2.264323877717312
1217,1586,2.97816562260941
1217,2174,4.532895897864993
1217,3022,3.0784263906118365
1217,3138,1.7502101914694945
1218,1193,1.1998224428924655
1218,2586,0.0006110151204315645
1219,1,3.84767093371769
1219,815,0.8173332639078467
1219,1255,0.384002531290387
1219,2108,0.6469116805238495
1219,2704,3.1975517209846487
1220,164,4.478548622552448
1220,257,1.3965621308764176
1220,842,0.8249429945688334
1220,3321,0.38219811221293454
1220,3577,1.1735512546350333
1221,269,0.21863879565224548
1221,471,6.063591545130526
1221,677,1.1550950199339285
1221,1389,2.8846787380302494
1222,893,0.5156339464611979
1222,3432,4.487655179574686
1223,1424,0.6908316403641518
1223,2868,2.5598097055030444
1223,3566,1.9073184156859233
1224,1957,1.5596533491496347
1224,2125,1.1533568736225848
1224,2416,0.5691655906972412
1224,3625,0.5068033485173966
1225,1074,0.406412759423104
1225,1572,2.120535808226654
1225,1786,3.7458222451747774
1225,2183,0.8686110755497289
1225,2204,2.2678070690540273
1225,2398,1.3905325078400361
1225,2543,0.4263550105625441
1225,2668,3.983525425466425
1225,2833,0.03434487531598009
1225,3017,4.497296274495363
1226,3238,2.1257761392512293
1226,3383,2.2987849628207115
1226,3404,0.290691995319725
1226,3627,2.4828394040118904
1227,220,4.213954342292891
1227,419,2.363927002039441
1227,433,1.601353744101921
1227,902,2.613892224139512
1227,1598,1.3268597873678307
1227,2031,0.17223355343633842
1227,2782,0.11369302043187343
1227,2962,0.04563332334624372
1227,3395,0.09189031328215591
1227,3773,1.450976037577856
1228,746,0.041757171050207084
1228,1871,2.089565501605556
1229,999,2.3548743661929574
1229,1023,4.452989408537006
1229,2161,0.03833501300561469
1230,1298,2.5878934407461363
1230,2920,3.064892683588321
1230,3718,2.343367343878939
1231,1127,0.6737384789125609
1231,1682,0.2923037784548843
1231,1902,4.609890906806316
1231,2545,5.53386174624681
1231,2982,0.11071632134538534
1232,752,1.0319928967318375
1232,1067,1.610024242844322
1232,3225,2.7764844602683505
1232,3851,1.95302121396175
1233,302,1.9108792401215993
1233,1413,3.9029702512549456
1233,1535,2.5147204066579585
1233,2513,0.5482386541590908
1233,3587,2.243561892414527
1234,1068,3.884301915480943
1234,1402,4.176855136828144
1234,1576,1.4183331832101709
1234,2069,0.5384288191814872
1234,3406,2.829777659663023
1234,3546,1.858055749653949
1234,3762,2.9000691105104606
1235,731,3.9493425750248914
1235,1806,2.4665113717504936
1235,3646,1.7091353291359672
1236,723,2.4859345265009813
1236,3084,0.40789282143537914
1236,3810,0.2361068482655999
1237,318,0.14922139172179105
1237,1642,2.4689354002673007
1237,3726,4.485639900391148
1238,185,2.67122369492689
1238,288,5.335277042724327
1238,448,2.4935029254600236
1239,251,2.492846189099497
1239,499,1.1099220146033202
1239,670,1.8100295598209848
1239,1229,1.1194507350999323
1239,1691,0.9646624177856968
1239,1725,1.8388360566572253
1239,2428,0.2686322696831649
1240,18,1.1490603297119335
1240,931,0.8470952495635059
1240,1247,2.596968169684726
1240,2947,1.5181750532870657
1240,3192,1.6803956516000675
1241,1530,3.307100379908409
1242,1073,0.6381662661546845
1242,2628,2.570281831041958
1242,3063,0.7442991755134551
1242,3245,0.41727702779753634
1242,3381,0.9197552734084771
1243,1179,0.5522293624585146
1243,1330,0.524888512159794
1243,1738,0.040673563839225685
1244,27,3.0680276423855974
1244,493,0.17912575315164578
1244,790,1.7934665050918217
1244,3671,2.654082269610173
1245,176,0.8230559457061808
1245,2487,1.2911679368502642
1245,3489,1.4600634499538487
1245,3770,1.1358069916619216
1246,420,0.9150178117553777
1246,1032,1.4903753015861905
1246,2341,2.8216205705352664
1246,3003,0.15364729942527677
1246,3944,1.3698751618589675
1247,2244,2.9291559996486303
1247,2889,1.0497336961107697
1247,3706,0.40594011024727383
1248,2245,1.9451955886756347
1248,2432,0.9725800890392431
1249,448,2.7601387507072688
1249,1700,2.9182179602609315
1249,2912,0.22886479210502905
1249,3289,1.7241919954633906
1251,538,2.3633677393736536
1251,3865,1.1289480522217281
1252,858,0.02379843499452933
1252,1889,1.4085636266704866
1253,270,1.94915718274542
1253,402,2.5529090752433476
1253,593,0.7640327327522409
1253,1852,3.0142954756935225
1253,2008,0.1993236697836353
1253,2103,1.2945406898876397
1253,2117,1.1492642829369701
1253,2931,1.5104318787230953
1254,1486,2.910745879865537
1254,2465,1.4976852277160329
1254,2777,0.5340752614717618
1255,792,4.228178545623118
1255,1237,2.843713565243074
1255,2474,2.2343104122104798
1256,277,2.7370302733390512
1256,541,0.6965331342826909
1256,1683,1.4114978115618144
1256,3323,0.4674268838561906
1256,3871,2.600916507240449
1257,464,0.3565791696436367
1257,2756,0.049835909677051315
1257,3477,0.47028931922902056
1258,74,1.1476593758803064
1258,699,3.549755376144076
1258,1277,1.8410573891031836
1258,1582,0.5327264368032296
1258,1862,1.6439072725193693
1258,1971,1.5197866424205444
1258,2367,1.3324363103416998
1258,3305,3.015189009951296
1259,547,0.558516649982261
1259,1397,0.41669859039590856
1259,2035,4.250248119253557
1260,766,0.43092054095405125
1260,2018,0.14748662235769466
1260,2395,0.8859456379459723
1261,808,2.353913344443719
1261,953,0.4989252479472046
1261,3871,2.3334958918204167
1261,3914,1.037848546296454
1262,1549,4.18475828442842
1262,1658,0.2559480121758232
1263,696,1.6389537330401736
1263,1137,4.164819188241874
1263,1398,0.6206310955747477
1263,2228,0.009721794538811956
1264,402,1.226344909612837
1264,1763,0.9268792989283513
1265,472,3.3380592681008787
1265,567,1.7744750962069535
1265,681,2.8151687213609544
1266,378,0.36692842240462326
1266,522,0.4470952763733422
1266,2245,0.42372678847387796
1267,3093,0.3207385570404547
1268,1549,0.3459100634339998
1268,1585,0.5037023516017181
1268,1920,0.7298096324701351
1268,2100,3.4054097694595775
1268,2633,0.10030204903873573
1268,3141,1.0701430685058457
1268,3607,0.9563231303183105
1269,2640,3.621052601005246
1269,3394,2.628684801494044
1270,476,0.17160719989426645
1270,1568,0.6658657659414712
1270,2048,3.8826573788506673
1271,1128,2.0189816651379857
1271,1777,0.18162592092650823
1271,2120,1.3521164023764696
1271,2656,1.8929869548648464
1271,3618,1.0430146132577176
1272,309,0.16012162123792692
1272,620,1.4304367708471615
1272,770,0.5472739919122566
1272,854,0.5685840837958229
1272,1131,0.00882661900791001
1272,1550,0.6875600320586251
1272,1957,0.3791757537469809
1272,3822,2.041899322130045
1273,844,0.13098192537432984
1273,1297,5.938189663372283
1273,2751,0.40756749780315826
1273,3696,0.7339132083339216
1274,2013,2.8244242602509164
1274,2151,0.3221818406694108
1274,2918,0.046039227508634296
1274,3054,5.119908319804879
1275,1295,0.7783643186640175
1275,1574,0.15923364959394293
1275,2133,1.1200365262359098
1276,462,2.916341424269278
1276,794,0.6115240340868384
1276,916,6.316861256027017
1276,1632,3.4837164653956125
1276,2966,1.0625514645920326
1276,3725,0.37440889698848984
1277,592,4.356226555391077
1277,1094,2.8535892932107556
1277,1936,0.6948228671715789
1278,922,3.090582576818821
1278,1034,1.4584599718282285
1278,1055,0.42753771401422347
1278,1077,1.0727877144865512
1278,1566,0.4298414117397776
1278,1719,1.862749809500839
1278,2363,1.406043216780164
1278,2661,0.37105313456631084
1279,437,0.11789280125889977
1279,893,2.780849382594262
1279,1304,0.4683038417406439
1279,2381,0.9625615507570955
1279,2974,0.03008665150292467
1279,3005,0.24730295303182237
1280,1082,2.313354131221295
1280,1642,0.3546987415309004
1280,2077,0.0015631470616997356
1280,2086,0.9971550197539353
1280,3369,0.5902776278234304
1281,193,1.8237973215617762
1281,3455,5.206494661678747
1282,2536,1.6758634382572875
1282,3179,0.6259673851692931
1283,737,2.3083283921947335
1283,874,1.244602397333371
1283,2648,0.4180011577730977
1283,3286,1.0637709353513751
1284,1175,1.5130507518908467
1284,1185,1.5991358802612652
1284,1524,0.5362445800794716
1284,1528,0.5795812428979299
1284,2635,0.3832460928283929
1284,3632,1.3542865424851955
1285,1281,0.8462135716731607
1285,1791,2.822689148885101
1285,2864,4.74063083804636
1285,3146,0.7649803043457668
1286,2239,1.8987035144232727
1286,3792,0.7350413045877884
1287,1264,1.4838092677800563
1287,1618,1.0053502534084988
1287,1764,0.7030114046308198
1287,2066,0.988418969947711
1287,2402,1.3700643526666412
1289,212,0.522608304541305
1289,460,3.7677097126800008
1289,1454,4.633075704543972
1289,1467,0.8845823094281287
1289,2333,3.033694335257719
1289,3048,1.6838419813332508
1290,253,1.2089249771382797
1290,618,1.5407780034603262
1290,1070,4.666672705353395
1290,1927,1.088584725705221
1290,2245,0.31589921000002136
1290,2556,2.4746404925096868
1290,2846,1.541354588891193
1290,3436,0.35017390859640946
1291,197,6.255030932646029
1291,906,2.87393480352863
1291,1161,2.887003499161656
1291,2378,1.4249541599045612
1291,3016,2.2369523611764173
1291,3751,1.5933868037963685
1291,3845,1.5334662974523443
1292,198,1.8964952160564652
1292,542,0.4324811563436085
1292,556,1.3655196323744558
1292,2085,1.1194803706767305
1292,2946,0.7850998874593469
1293,470,1.313022446801817
1293,725,2.62878263093946
1293,1991,4.3117911169121665
1293,2498,0.8164203358550913
1293,2727,1.7309375558608675
1293,3211,3.419661077596164
1294,186,0.5141192997370475
1294,299,3.1389747403312223
1295,1535,2.147119443303166
1295,3438,1.7905488654422375
1296,1754,1.7959339500462324
