,treatment_idx,resp_idx,GPT,ate
1474,1341,930,0,0.0019867569208145
1475,578,930,0,-0.0018211901187896
1476,1756,930,0,0.000827819108963
1477,1094,930,1,0.0824503302574157
1478,1004,930,0,0.0079470127820968
1479,282,930,0,0.0056291446089744
1480,195,930,0,-0.0062913820147514
1481,1038,930,0,0.0092715322971344
1482,1333,930,1,0.0807947069406509
1483,785,930,0,-0.0024834424257278
1484,1056,930,0,0.0081125795841217
1485,910,930,0,0.000331126153469
1486,1235,930,0,0.0033112615346908
1487,1260,930,1,0.0829470157623291
1488,1590,930,0,0.0011589378118515
1489,848,930,0,0.0013245046138763
1490,1057,930,0,-0.000331126153469
1491,515,930,1,0.0804635807871818
1492,343,930,0,-0.0052980035543441
1493,1357,930,0,-0.002649001777172
1494,117,930,1,0.0816225111484527
1495,1047,930,0,-0.000331126153469
1496,1225,930,0,-0.0066225230693817
1497,1602,930,-3,-0.0028145611286163
1498,921,930,0,-0.0019867569208145
1499,639,930,0,0.000331126153469
1500,539,930,0,0.0077814534306526
1501,266,930,0,-0.0026490092277526
1502,1344,930,2,0.1440397500991821
1503,914,930,0,-0.0001655668020248
1504,838,930,0,0.0077814608812332
1505,1254,529,0,-0.0051324516534805
1506,673,529,0,0.0067880749702453
1507,637,529,0,-0.0021523237228393
1508,1677,529,0,0.0
1509,494,529,0,0.0018211901187896
1510,166,529,0,0.004801332950592
1511,179,529,0,-0.000827819108963
1512,72,529,0,-0.0009933710098266
1513,304,529,2,0.154304638504982
1514,1297,529,0,-0.0084437131881713
1515,158,529,0,0.0044701993465423
1516,1057,529,0,-0.0034768134355545
1517,1047,529,0,0.0041390657424926
1518,1602,529,0,0.003145694732666
1519,1732,529,0,-0.0066225230693817
1520,1254,588,0,0.0043046474456787
1521,169,588,1,0.0683774799108505
1522,805,588,0,-0.0043046474456787
1523,222,588,0,0.0001655668020248
1524,1671,588,0,0.0018211901187896
1525,866,588,0,-0.0026490092277526
1526,18,588,0,-0.0127483457326889
1527,1175,588,0,-0.0057947039604187
1528,1640,588,0,0.0041390806436538
1529,650,588,0,0.0006622523069381
1530,1204,588,0,-0.0061258226633071
1531,637,588,0,-0.0066225081682205
1532,1677,588,0,-0.0114238411188125
1533,1022,588,1,0.0768211781978607
1534,1014,588,0,-0.0014900714159011
1535,1380,588,1,0.064900666475296
1536,285,588,0,0.0033112615346908
1537,268,588,0,0.0021523088216781
1538,942,588,0,-0.0038079470396041
1539,1362,588,0,0.0056291371583938
1540,198,588,0,0.0056291371583938
1541,304,588,0,0.003973513841629
1542,1297,588,0,-0.0014900714159011
1543,1409,588,0,-0.0009933710098266
1544,195,588,0,-0.0039734989404678
1545,1056,588,0,-0.0028145760297775
1546,1260,588,0,-0.0081125795841217
1547,1590,588,0,0.0036423951387405
1548,1350,588,0,-0.0036423802375793
1549,1057,588,0,-0.000827819108963
1550,647,588,0,-0.0066225081682205
1551,1047,588,0,-0.005463570356369
1552,168,588,0,0.0061258226633071
1553,1602,588,0,0.0013245046138763
1554,539,588,0,0.0036423802375793
1555,1274,588,0,-0.0069536417722702
1556,1042,588,0,0.0153973549604415
1557,105,588,0,-0.0099337697029113
1558,1150,588,0,-0.001655638217926
1559,1254,1595,0,-0.0011589406058192
1560,1197,1595,0,0.0018211919814348
1561,222,1595,0,-0.0006622513756155
1562,517,1595,0,0.0
1563,1762,1595,0,-0.0021523181349039
1564,494,1595,0,-0.0006622513756155
1565,711,1595,5,0.4423840939998626
1566,1405,1595,0,0.0021523181349039
1567,6,1595,0,-0.000331126153469
1568,1275,1595,0,0.0013245032168924
1569,179,1595,0,0.000331126153469
1570,1688,1595,0,0.0026490064337849
1571,930,1595,0,-0.0003311252221465
1572,209,1595,0,0.0024834433570504
1573,1380,1595,0,0.0018211919814348
1574,475,1595,0,-0.0016556298360228
1575,968,1595,0,0.000496688298881
1576,608,1595,-2,0.0006622523069381
1577,285,1595,0,0.0009933775290846
1578,268,1595,0,0.0016556289047002
1579,1769,1595,-1,0.0001655630767345
1580,942,1595,0,0.002980132587254
1581,1362,1595,0,-0.0013245032168924
1582,72,1595,0,0.000331126153469
1583,1341,1595,0,0.0016556289047002
1584,578,1595,0,-0.0034768213517963
1585,278,1595,0,-0.0001655630767345
1586,1409,1595,0,-0.0006622523069381
1587,195,1595,0,0.0013245032168924
1588,800,1595,0,0.0013245027512311
1589,785,1595,0,0.0019867550581693
1590,1056,1595,0,0.0004966892302036
1591,1779,1595,0,-0.0026490068994462
1592,1235,1595,0,0.0006622523069381
1593,1260,1595,0,-0.0024834442883729
1594,1057,1595,0,-0.0008278144523501
1595,1357,1595,0,0.0018211919814348
1596,26,1595,0,0.0004966892302036
1597,539,1595,0,-0.0009933775290846
1598,1274,1595,0,0.0
1599,1042,1595,-1,-0.0011589406058192
1600,537,1595,0,0.0013245036825537
1601,1003,1595,0,-0.0023178812116384
1602,1254,1629,0,-0.0008278135210275
1603,542,1629,0,0.0048013236373662
1604,494,1629,0,-0.0048013236373662
1605,6,1629,0,-0.0006622523069381
1606,1079,1629,0,-0.0031456965953111
1607,1014,1629,0,-0.0059602633118629
1608,942,1629,0,0.0029801335185766
1609,1094,1629,0,0.0014900658279657
1610,1297,1629,0,-0.0013245027512311
1611,1409,1629,0,-0.0014900676906108
1612,800,1629,0,-0.0004966892302036
1613,1212,1629,0,0.0008278153836727
1614,1123,1629,0,0.0026490073651075
1615,26,1629,0,0.0024834424257278
1616,168,1629,0,-0.0013245027512311
1617,288,1629,0,-0.000331126153469
1618,1042,1629,0,-0.0021523181349039
1619,266,1629,0,0.0016556307673454
1620,589,1629,-2,-0.000331126153469
1621,332,1629,0,-0.0034768208861351
1622,105,1629,2,0.1776490062475204
1623,1150,1629,0,-0.0018211919814348
1624,1254,1833,0,0.0011589415371418
1625,1615,1833,1,0.0796357616782188
1626,1254,996,0,0.0018211975693702
1627,186,996,0,0.0038079470396041
1628,725,996,0,-0.0021523162722587
1629,673,996,0,0.0038079470396041
1630,1677,996,0,0.0021523162722587
1631,19,996,0,-0.0067880824208259
1632,494,996,1,0.0890728458762168
1633,166,996,0,-0.0064569562673568
1634,179,996,0,-0.0013245046138763
1635,278,996,0,-0.0011589378118515
1636,800,996,1,0.0829470157623291
1637,1602,996,0,-0.0009933784604072
1638,589,996,1,0.076655626296997
1639,1393,996,0,-0.0004966929554939
1640,1254,1518,0,0.0051324516534805
1641,1197,1518,0,0.0119205266237258
1642,376,1518,4,0.2764900326728821
1643,745,1518,0,-0.0003311336040496
1644,1279,1518,0,0.0137417167425155
1645,533,1518,0,-0.010927140712738
1646,169,1518,0,-0.0089403986930847
1647,1088,1518,0,0.0097682029008865
1648,805,1518,1,0.0793046355247497
1649,1015,1518,0,-0.0048013180494308
1650,222,1518,0,-0.0001655519008636
1651,1671,1518,2,0.1394039690494537
1652,725,1518,0,-0.0097682178020477
1653,1315,1518,0,0.0049668848514556
1654,175,1518,0,0.0018211901187896
1655,577,1518,0,-0.0067880898714065
1656,440,1518,0,0.0044701993465423
1657,673,1518,0,0.0038079470396041
1658,866,1518,0,0.0016556233167648
1659,517,1518,2,0.1314569562673568
1660,1207,1518,0,-0.0009933710098266
1661,1300,1518,0,0.003973513841629
1662,1617,1518,1,0.0784768164157867
1663,798,1518,2,0.1407284885644912
1664,1762,1518,0,0.0057947039604187
1665,81,1518,1,0.072847694158554
1666,1175,1518,0,-0.0001655668020248
1667,235,1518,0,0.0112582892179489
1668,1241,1518,0,0.0028145611286163
1669,308,1518,0,-0.0033112615346908
1670,350,1518,0,0.0009933859109878
1671,465,1518,0,-0.0019867569208145
1672,920,1518,0,-0.0056291371583938
1673,276,1518,0,-0.0019867569208145
1674,1640,1518,0,0.0120860934257507
1675,581,1518,0,0.0052980184555053
1676,650,1518,0,0.003145694732666
1677,383,1518,0,-0.0006622374057769
1678,575,1518,0,0.0044701993465423
1679,1172,1518,0,0.0041390657424926
1680,1204,1518,0,-0.0016556233167648
1681,549,1518,0,0.0021523088216781
1682,637,1518,0,-0.0120860934257507
1683,511,1518,0,0.008609265089035
1684,1677,1518,0,-0.006291389465332
1685,1035,1518,0,-0.0028145611286163
1686,19,1518,0,-0.0057947039604187
1687,494,1518,2,0.1233443766832351
1688,711,1518,0,-0.0034768283367156
1689,1593,1518,0,0.0082781463861465
1690,1272,1518,0,0.0026490092277526
1691,166,1518,0,-0.0067880749702453
1692,1405,1518,0,0.0018211901187896
1693,6,1518,2,0.1586092710494995
1694,1445,1518,0,0.0091059654951095
1695,1275,1518,0,-0.0061258226633071
1696,1693,1518,0,-0.0044701993465423
1697,613,1518,0,0.0006622523069381
1698,1022,1518,0,0.0104304701089859
1699,1132,1518,0,0.0028145760297775
1700,2,1518,0,-0.0038079470396041
1701,1014,1518,0,0.0014900714159011
1702,179,1518,0,0.0061258375644683
1703,1375,1518,0,-0.003973513841629
1704,606,1518,0,-0.0072847753763198
1705,1584,1518,0,0.0023178905248641
1706,163,1518,0,-0.005463570356369
1707,930,1518,0,0.0059602707624435
1708,1408,1518,0,0.0019867569208145
1709,1380,1518,0,0.0091059505939483
1710,475,1518,0,0.0026490092277526
1711,1810,1518,0,0.0054635852575302
1712,968,1518,0,-0.0026490092277526
1713,67,1518,0,0.0049668848514556
1714,599,1518,0,0.0036423802375793
1715,608,1518,3,0.2163907438516616
1716,285,1518,0,-0.010264903306961
1717,268,1518,0,0.0059602558612823
1718,1772,1518,0,0.0081125795841217
1719,1726,1518,0,0.0006622523069381
1720,1769,1518,1,0.0629139095544815
1721,708,1518,0,0.0043046325445175
1722,942,1518,0,-0.010264903306961
1723,1362,1518,0,0.0038079470396041
1724,72,1518,0,0.0046357661485672
1725,1353,1518,0,0.007947027683258
1726,198,1518,0,0.0175496786832809
1727,1341,1518,0,-0.0072847753763198
1728,578,1518,0,-0.0048013180494308
1729,1756,1518,0,0.0024834424257278
1730,1094,1518,0,0.0127483457326889
1731,304,1518,0,0.0026490092277526
1732,1004,1518,1,0.064072847366333
1733,282,1518,0,-0.002317875623703
1734,1409,1518,0,0.0056291371583938
1735,1655,1518,1,0.0764900594949722
1736,195,1518,0,0.0079470127820968
1737,1038,1518,0,-0.0097682029008865
1738,785,1518,0,0.0061258226633071
1739,1056,1518,0,-0.0059602558612823
1740,762,1518,0,-0.0043046474456787
1741,1779,1518,0,0.008774846792221
1742,1235,1518,0,-0.0038079470396041
1743,1260,1518,0,-0.0013245046138763
1744,1590,1518,0,0.0051324367523193
1745,1350,1518,0,0.0082781463861465
1746,848,1518,0,0.0142384022474288
1747,1057,1518,0,-0.0124172270298004
1748,515,1518,0,-0.0029801279306411
1749,1357,1518,0,-0.0092715173959732
1750,117,1518,0,0.0011589378118515
1751,1047,1518,2,0.152814581990242
1752,26,1518,0,0.0046357661485672
1753,168,1518,0,-0.0038079470396041
1754,1602,1518,0,-0.0014900714159011
1755,639,1518,0,-0.0096026510000228
1756,539,1518,0,0.002317875623703
1757,1274,1518,-7,-0.0036423802375793
1758,1042,1518,0,0.0024834424257278
1759,914,1518,0,0.004635751247406
1760,1254,222,0,0.0076158940792083
1761,376,222,0,-0.0001655668020248
1762,1279,222,0,0.0048013255000114
1763,533,222,0,-0.0043046399950981
1764,169,222,0,-0.0048013255000114
1765,805,222,0,0.003145694732666
1766,1015,222,0,0.0038079470396041
1767,175,222,0,0.0034768208861351
1768,577,222,0,0.0086092725396156
1769,440,222,0,0.0036423802375793
1770,673,222,0,0.0089403986930847
1771,866,222,0,0.0041390731930732
1772,517,222,0,-0.0139072835445404
1773,1617,222,0,-0.0019867569208145
1774,798,222,-2,0.0038079470396041
1775,1762,222,0,0.0014900639653205
1776,81,222,0,0.0
1777,1241,222,0,-0.003973513841629
1778,308,222,0,0.0057947039604187
1779,350,222,0,0.0036423802375793
1780,920,222,0,-0.0011589378118515
1781,276,222,0,0.0013245046138763
1782,1640,222,0,-0.0033112540841102
1783,581,222,1,0.08112583309412
1784,650,222,2,0.1541390717029571
1785,383,222,0,-0.000331126153469
1786,575,222,0,-0.0041390731930732
1787,1172,222,1,0.083443708717823
1788,1204,222,0,-0.0011589378118515
1789,549,222,0,0.0072847679257392
1790,637,222,0,0.0
1791,511,222,0,0.0018211901187896
1792,1035,222,1,0.0895695462822914
1793,1593,222,1,0.070364236831665
1794,1272,222,0,-0.0013245046138763
1795,1405,222,-1,0.0048013255000114
1796,1445,222,0,-0.0013245046138763
1797,1275,222,0,0.0109271556138992
1798,1693,222,0,0.0013245046138763
1799,613,222,2,0.1685430407524109
1800,1022,222,0,-0.0001655593514442
1801,1132,222,1,0.0852648988366127
1802,2,222,0,0.0008278116583824
1803,1375,222,0,-0.0019867569208145
1804,606,222,0,0.003973513841629
1805,1584,222,0,-0.001158945262432
1806,163,222,0,-0.0044701993465423
1807,1408,222,0,0.003145694732666
1808,475,222,0,-0.0009933784604072
1809,968,222,0,-0.0013244971632957
1810,67,222,1,0.0784768164157867
1811,599,222,0,0.0013245046138763
1812,285,222,0,0.0077814534306526
1813,1772,222,0,-0.0023178830742836
1814,708,222,1,0.075165569782257
1815,72,222,1,0.0763245075941085
1816,1353,222,1,0.0784768164157867
1817,1756,222,0,-0.0008278116583824
1818,1094,222,0,-0.0087748318910598
1819,304,222,0,-0.0021523162722587
1820,78,222,0,-0.0034768208861351
1821,282,222,1,0.079801321029663
1822,195,222,1,0.074834443628788
1823,1038,222,1,0.0844370797276496
1824,1235,222,1,0.0693708583712577
1825,1057,222,1,0.0807946994900703
1826,515,222,1,0.0857615917921066
1827,343,222,1,0.0751655623316764
1828,1357,222,0,-0.0019867569208145
1829,168,222,0,0.0052980184555053
1830,1602,222,0,0.0087748318910598
1831,639,222,0,0.001158945262432
1832,1344,222,0,-0.0041390731930732
1833,914,222,0,0.0052980110049247
1834,1254,1322,0,0.0009933765977621
1835,169,1322,0,0.0013245046138763
1836,920,1322,0,0.0029801316559314
1837,581,1322,0,-0.0033112578094005
1838,611,1322,1,0.1624172180891037
1839,1014,1322,0,-0.0011589415371418
1840,606,1322,2,0.1788079440593719
1841,608,1322,0,0.0008278153836727
1842,195,1322,0,0.0001655630767345
1843,1057,1322,0,0.0001655630767345
1844,26,1322,0,0.000331126153469
1845,1602,1322,0,0.0009933784604072
1846,1274,1322,0,0.0001655630767345
1847,1042,1322,0,0.0004966892302036
1848,1254,1226,1,0.0849337726831436
1849,1207,1226,0,-0.0096026472747325
1850,1762,1226,0,-0.0038079470396041
1851,1592,1226,0,0.0021523162722587
1852,1014,1226,0,-0.0023178793489933
1853,1769,1226,0,-0.0024834424257278
1854,942,1226,0,-0.0018211901187896
1855,1362,1226,0,0.0
1856,1297,1226,0,0.0029801316559314
1857,1409,1226,1,0.0814569443464279
1858,195,1226,1,0.0824503377079963
1859,1038,1226,0,0.002152319997549
1860,1212,1226,0,-0.0033112578094005
1861,1260,1226,-7,0.0006622485816478
1862,1057,1226,1,0.0862582772970199
1863,117,1226,0,0.0026490055024623
1864,26,1226,0,0.0038079470396041
1865,1488,1226,0,0.0013245046138763
1866,1042,1226,0,-0.0057947039604187
1867,1150,1226,0,-0.0013245046138763
1868,1254,1459,0,-0.0076158940792083
1869,1279,1459,0,0.0028145760297775
1870,169,1459,0,-0.0014900565147399
1871,222,1459,0,0.0038079470396041
1872,1671,1459,1,0.0634105950593948
1873,866,1459,2,0.1491721868515014
1874,517,1459,1,0.0577814579010009
1875,1207,1459,0,0.016556292772293
1876,542,1459,0,-0.0091059654951095
1877,1762,1459,0,-0.0004966855049133
1878,308,1459,0,-0.0044701993465423
1879,276,1459,0,0.0006622523069381
1880,417,1459,0,-0.0049668997526168
1881,581,1459,0,-0.0008278042078018
1882,549,1459,0,0.0023178905248641
1883,711,1459,0,-0.0038079470396041
1884,1593,1459,0,0.0041390657424926
1885,1272,1459,0,0.0006622523069381
1886,6,1459,1,0.0794702172279357
1887,1022,1459,0,-0.0091059654951095
1888,179,1459,0,0.0021523237228393
1889,1375,1459,0,-0.0001655668020248
1890,930,1459,0,-0.0082781463861465
1891,1380,1459,0,0.0043046325445175
1892,1810,1459,2,0.1559602469205856
1893,968,1459,0,0.0049668848514556
1894,599,1459,0,-0.0009933859109878
1895,608,1459,1,0.0758278220891952
1896,285,1459,0,0.0011589378118515
1897,268,1459,0,-0.0028145611286163
1898,1726,1459,1,0.0754966735839843
1899,1769,1459,0,0.0057947039604187
1900,708,1459,0,-0.0036423802375793
1901,153,1459,0,0.0043046325445175
1902,1362,1459,0,0.0024834424257278
1903,72,1459,0,0.0057947039604187
1904,578,1459,0,-0.0044701993465423
1905,1756,1459,0,0.0014900565147399
1906,304,1459,0,-0.0021523237228393
1907,1004,1459,0,0.0028145611286163
1908,1409,1459,0,-0.0056291371583938
1909,195,1459,0,-0.0153973549604415
1910,785,1459,0,-0.0016556233167648
1911,1235,1459,0,-0.0024834424257278
1912,1260,1459,0,0.0004966855049133
1913,1590,1459,0,0.002317875623703
1914,1350,1459,0,0.0044701993465423
1915,1057,1459,0,-0.006291389465332
1916,515,1459,0,-0.0029801279306411
1917,1357,1459,0,0.0061258226633071
1918,117,1459,0,-0.0087748318910598
1919,1047,1459,0,0.0082781463861465
1920,1225,1459,0,0.0013245046138763
1921,26,1459,0,-0.0011589378118515
1922,168,1459,0,-0.0051324367523193
1923,1602,1459,0,-0.003145694732666
1924,539,1459,0,0.0018211901187896
1925,1274,1459,0,0.003973513841629
1926,1042,1459,0,0.0009933859109878
1927,1254,1702,0,0.004470195621252
1928,222,1702,0,0.0034768208861351
1929,1617,1702,0,-0.0008278153836727
1930,930,1702,0,0.0056291408836841
1931,1380,1702,0,-0.0014900639653205
1932,268,1702,0,-0.003145694732666
1933,1362,1702,0,-0.0018211938440799
1934,578,1702,0,0.0014900676906108
1935,1297,1702,2,0.1680463552474975
1936,278,1702,0,0.0024834461510181
1937,1779,1702,0,-0.0021523162722587
1938,1123,1702,0,0.0019867531955242
1939,1057,1702,0,0.0016556307673454
1940,647,1702,0,0.002152319997549
1941,1047,1702,0,-0.0056291371583938
1942,1042,1702,2,0.1711920499801635
1943,266,1702,0,-0.0014900639653205
1944,1089,1702,0,0.0008278116583824
1945,1150,1702,-4,-0.0018211901187896
1946,1254,1683,0,0.003145694732666
1947,70,1683,0,0.0014900676906108
1948,725,1683,0,-0.0006622485816478
1949,1677,1683,0,0.0
1950,494,1683,0,-0.0001655630767345
1951,1079,1683,0,0.0023178793489933
1952,1297,1683,0,0.0006622523069381
1953,278,1683,0,0.0006622485816478
1954,1123,1683,0,0.0016556307673454
1955,105,1683,1,0.0857615917921066
1956,50,1683,0,-0.0046357624232769
1957,1254,1586,0,0.0008278042078018
1958,1197,1586,0,0.0018211901187896
1959,376,1586,0,-0.0019867569208145
1960,745,1586,0,-0.0051324516534805
1961,1608,1586,1,0.0713576227426529
1962,1279,1586,0,0.0009933859109878
1963,533,1586,0,0.0082781463861465
1964,169,1586,0,0.0011589378118515
1965,1088,1586,0,-0.0043046474456787
1966,805,1586,1,0.0741721838712692
1967,1015,1586,-3,0.0091059654951095
1968,222,1586,0,-0.0018212050199508
1969,1671,1586,1,0.0859271436929702
1970,725,1586,0,0.0006622523069381
1971,1315,1586,1,0.0740066319704055
1972,175,1586,0,0.0024834424257278
1973,577,1586,0,0.001655638217926
1974,440,1586,0,0.003145694732666
1975,673,1586,0,-0.0051324516534805
1976,866,1586,0,0.000827819108963
1977,517,1586,0,-0.0023178905248641
1978,1207,1586,0,0.0057947039604187
1979,1300,1586,0,-0.0043046325445175
1980,1617,1586,0,-0.0019867569208145
1981,798,1586,0,-0.0004967004060745
1982,1762,1586,0,-0.0036423802375793
1983,81,1586,0,-0.002317875623703
1984,1175,1586,0,-0.0036423802375793
1985,235,1586,0,0.0036423802375793
1986,1241,1586,0,0.0074503272771835
1987,308,1586,0,-0.004635751247406
1988,350,1586,0,-0.0072847604751586
1989,1598,1586,1,0.06324502825737
1990,465,1586,1,0.0697019845247268
1991,1643,1586,0,-0.0049668848514556
1992,920,1586,0,0.011092722415924
1993,276,1586,0,-0.0006622523069381
1994,1640,1586,0,-0.0094370990991592
1995,650,1586,1,0.0748344510793685
1996,383,1586,0,0.0026489943265914
1997,575,1586,-2,0.0033112466335296
1998,1172,1586,0,-0.000827819108963
1999,1204,1586,0,0.0028145611286163
2000,549,1586,0,-0.0052980184555053
2001,637,1586,0,0.0036423802375793
2002,511,1586,0,-0.0009933710098266
2003,1592,1586,0,0.0004966855049133
2004,1677,1586,0,0.0034768283367156
2005,1035,1586,0,0.0011589378118515
2006,19,1586,0,0.000827819108963
2007,494,1586,2,0.1499999910593032
2008,711,1586,0,-0.0069536417722702
2009,1593,1586,0,0.008774846792221
2010,1272,1586,1,0.0809602588415145
2011,166,1586,0,-0.0026490092277526
2012,1405,1586,0,-0.0054635852575302
2013,6,1586,0,-0.0013245046138763
2014,1445,1586,-2,0.0009933710098266
2015,1275,1586,0,-0.0041390806436538
2016,1262,1586,0,0.0003311336040496
2017,1693,1586,0,0.0021523237228393
2018,613,1586,0,0.0076158940792083
2019,1022,1586,0,-0.0033112615346908
2020,1132,1586,0,0.007119208574295
2021,2,1586,0,-0.0013245046138763
2022,1014,1586,0,-0.0026490092277526
2023,179,1586,1,0.071854293346405
2024,1375,1586,0,-0.0006622523069381
2025,606,1586,0,0.0038079470396041
2026,1584,1586,0,0.0004967004060745
2027,163,1586,0,0.002317875623703
2028,930,1586,0,0.0033112615346908
2029,1408,1586,0,-0.0153973549604415
2030,1380,1586,0,0.0019867569208145
2031,475,1586,0,0.0064569562673568
2032,1810,1586,0,-0.0051324516534805
2033,968,1586,0,-0.003145694732666
2034,67,1586,0,0.0021523237228393
2035,599,1586,0,0.0014900714159011
2036,608,1586,0,0.0026490092277526
2037,285,1586,0,-0.000827819108963
2038,268,1586,0,0.0067880898714065
2039,1772,1586,0,0.0076158940792083
2040,1726,1586,0,-0.0059602707624435
2041,1769,1586,0,-0.0006622523069381
2042,708,1586,0,0.0016556233167648
2043,942,1586,0,0.003973513841629
2044,1362,1586,0,-0.0046357661485672
2045,72,1586,0,0.0114238411188125
2046,1353,1586,0,-0.0046357661485672
2047,198,1586,1,0.0740066170692443
2048,1341,1586,0,-0.003973513841629
2049,578,1586,0,0.0006622523069381
2050,1756,1586,0,-0.006291389465332
2051,1094,1586,0,0.0021523237228393
2052,304,1586,0,0.0006622523069381
2053,278,1586,0,-0.0052980184555053
2054,1004,1586,1,0.0731788128614425
2055,282,1586,1,0.082119196653366
2056,1409,1586,0,-0.0054635852575302
2057,195,1586,0,-0.0049668848514556
2058,1038,1586,0,0.0003311336040496
2059,785,1586,0,0.0077814608812332
2060,1056,1586,0,0.0009933859109878
2061,1779,1586,1,0.0663907378911972
2062,1123,1586,1,0.076655626296997
2063,663,1586,0,-0.0013245046138763
2064,1235,1586,0,0.0097682178020477
2065,442,1586,0,0.0009933859109878
2066,1260,1586,0,0.0097682178020477
2067,1590,1586,0,-0.0014900565147399
2068,1350,1586,0,-0.0001655668020248
2069,848,1586,0,0.0077814608812332
2070,1057,1586,0,-0.0038079470396041
2071,515,1586,0,-0.0001655668020248
2072,1357,1586,0,0.010264903306961
2073,117,1586,0,-0.0026490092277526
2074,1047,1586,2,0.131291389465332
2075,26,1586,0,0.0024834424257278
2076,168,1586,0,0.0021523237228393
2077,1602,1586,0,-0.0059602558612823
2078,639,1586,0,-0.0036423951387405
2079,539,1586,0,0.0052980184555053
2080,1274,1586,0,-0.003145694732666
2081,1042,1586,0,-0.0021523088216781
2082,266,1586,0,-0.0004966855049133
2083,914,1586,0,-0.0076158940792083
2084,1254,1114,0,-0.0127483457326889
2085,1197,1114,0,0.003973513841629
2086,376,1114,0,0.0074503421783447
2087,745,1114,0,0.0109271556138992
2088,1279,1114,0,0.0014900714159011
2089,533,1114,0,0.0041390657424926
2090,169,1114,0,0.0057947039604187
2091,1088,1114,0,-0.0036423802375793
2092,805,1114,1,0.0773178786039352
2093,1015,1114,0,-0.0114238411188125
2094,222,1114,0,0.0018211901187896
2095,1671,1114,2,0.1602648943662643
2096,725,1114,1,0.075827807188034
2097,175,1114,0,-0.003145694732666
2098,577,1114,0,-0.0014900714159011
2099,440,1114,0,0.0024834424257278
2100,673,1114,0,-0.007781445980072
2101,866,1114,2,0.1668874323368072
2102,517,1114,2,0.1488410681486129
2103,1207,1114,0,0.002317875623703
2104,1617,1114,1,0.074999988079071
2105,798,1114,0,0.0004966855049133
2106,1762,1114,0,0.0066225081682205
2107,81,1114,1,0.0798013359308242
2108,1175,1114,0,0.002317875623703
2109,235,1114,0,0.0059602707624435
2110,1241,1114,0,0.0004966855049133
2111,308,1114,0,0.003145694732666
2112,350,1114,1,0.0701986849308013
2113,465,1114,0,0.0036423802375793
2114,920,1114,0,-0.0028145611286163
2115,276,1114,0,-0.0021523237228393
2116,1640,1114,0,-0.000827819108963
2117,650,1114,0,-0.004635751247406
2118,383,1114,0,0.0043046325445175
2119,575,1114,0,-0.001655638217926
2120,1172,1114,0,0.006291389465332
2121,1204,1114,0,0.0018211901187896
2122,549,1114,0,0.0009933859109878
2123,637,1114,0,-0.0016556233167648
2124,511,1114,0,-0.0044701993465423
2125,1677,1114,1,0.0667218565940857
2126,1035,1114,0,0.0029801279306411
2127,19,1114,0,-0.0011589378118515
2128,494,1114,0,0.0028145760297775
2129,711,1114,0,0.0152317881584167
2130,135,1114,0,0.0016556233167648
2131,1593,1114,0,-0.0029801279306411
2132,1272,1114,0,-0.0072847604751586
2133,166,1114,0,0.0099337846040725
2134,1405,1114,0,-0.0046357661485672
2135,6,1114,2,0.165397360920906
2136,1445,1114,0,-0.0036423951387405
2137,1275,1114,0,-0.001655638217926
2138,1693,1114,0,-0.0052980184555053
2139,613,1114,0,-0.0021523088216781
2140,1022,1114,0,-0.0084437131881713
2141,1132,1114,0,0.0099337697029113
2142,2,1114,0,0.0018211901187896
2143,1014,1114,-2,0.0043046325445175
2144,179,1114,0,-0.002317875623703
2145,1375,1114,0,0.0064569562673568
2146,606,1114,0,0.0006622523069381
2147,1584,1114,0,-0.0036423951387405
2148,163,1114,1,0.0831125676631927
2149,930,1114,0,0.0066225081682205
2150,1408,1114,0,-0.002317875623703
2151,1380,1114,0,-0.0033112466335296
2152,475,1114,0,-0.0077814608812332
2153,1810,1114,0,0.003973513841629
2154,968,1114,0,0.0048013180494308
2155,67,1114,0,0.0011589378118515
2156,599,1114,1,0.0720198601484298
2157,608,1114,2,0.1571192145347595
2158,285,1114,0,0.0057947039604187
2159,1772,1114,0,0.0066225230693817
2160,1726,1114,0,-0.0004966855049133
2161,1769,1114,1,0.0761589407920837
2162,708,1114,0,0.007947027683258
2163,942,1114,0,0.0013245046138763
2164,1362,1114,0,-0.0033112615346908
2165,72,1114,0,-0.0057947039604187
2166,1353,1114,0,0.0061258375644683
2167,198,1114,0,0.0029801279306411
2168,1341,1114,0,-0.007947027683258
2169,578,1114,0,0.0016556233167648
2170,1760,1114,-7,0.0036423802375793
2171,1756,1114,0,-0.0051324367523193
2172,1094,1114,1,0.0721854269504547
2173,304,1114,0,-0.0036423802375793
2174,1297,1114,0,-0.007119208574295
2175,278,1114,0,0.0061258226633071
2176,1004,1114,0,0.0041390806436538
2177,282,1114,0,0.0038079470396041
2178,1409,1114,0,-0.002483457326889
2179,195,1114,0,0.0049668848514556
2180,1038,1114,0,-0.0120860934257507
2181,800,1114,1,0.0673841089010238
2182,785,1114,0,0.0074503272771835
2183,1056,1114,0,-0.0082781463861465
2184,1779,1114,0,0.0008278042078018
2185,1235,1114,0,-0.0016556233167648
2186,368,1114,0,0.0046357661485672
2187,1260,1114,0,0.0074503272771835
2188,1590,1114,0,0.003145694732666
2189,1350,1114,0,0.0097682029008865
2190,848,1114,0,-0.0043046474456787
2191,1057,1114,0,0.0084436982870101
